country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_care_giver_consent,nc_reason_others,nc_reason_no_felt_need,nc_reason_too_many_rnd,nc_reason_child_sick,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ZIM,MASHONALAND WEST,ZVIMBA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,25,35,60,23,34,57,3,Pass,high,0,0,1,0,0,1,1,73.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,33.33,0.05
ZIM,MASHONALAND WEST,ZVIMBA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,27,33,60,25,32,57,3,Pass,high,0,0,0,0,0,0,3,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
ZIM,MASHONALAND WEST,ZVIMBA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,20,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,34,26,60,29,23,52,8,Fail,moderate,0,0,1,0,0,5,2,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,62.5,25,0.13
ZIM,MASHONALAND WEST,ZVIMBA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,28,32,60,25,29,54,6,Fail,moderate,0,0,0,0,3,2,1,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33.33,16.67,0.1
ZIM,MASVINGO,BIKITA,WPV1MLW,bOPV,Rnd1,17,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,0,1,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MASVINGO,BIKITA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,BIKITA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,35,25,60,34,23,57,3,Pass,high,1,0,1,0,0,1,0,100,1,0,0,0,0,0,1,0,0,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
ZIM,MASVINGO,BIKITA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,33,27,60,32,27,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0.02
ZIM,MASVINGO,BIKITA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZIM,MASVINGO,BIKITA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,32,28,60,31,25,56,4,Fail,moderate,0,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.07
ZIM,MASVINGO,BIKITA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,33,27,60,32,26,58,2,Pass,high,0,0,1,0,0,0,1,98.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ZIM,MASVINGO,BIKITA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,CHIREDZI,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,34,26,60,25,22,47,13,Fail,poor,3,0,0,2,0,6,2,93.33,0,0,0,0,0,0,1,0,0,1,1,0,0,23.08,0,0,15.38,0,46.15,15.38,0.22
ZIM,MASVINGO,CHIREDZI,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-09,38,22,60,31,17,48,12,Fail,poor,1,1,7,1,0,2,0,88.33,5,1,0,0,1,0,0,0,1,0,0,0,0,8.33,8.33,58.33,8.33,0,16.67,0,0.2
ZIM,MASVINGO,CHIREDZI,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,34,26,60,30,24,54,6,Fail,moderate,0,0,0,0,0,2,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0.1
ZIM,MASVINGO,CHIREDZI,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,40,20,60,36,19,55,5,Fail,moderate,0,0,0,0,0,5,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.08
ZIM,MASVINGO,CHIREDZI,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MASVINGO,CHIREDZI,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MASVINGO,CHIREDZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,28,32,60,27,30,57,3,Pass,high,0,0,1,0,0,0,2,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ZIM,MASVINGO,CHIREDZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,CHIVI,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-03,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,CHIVI,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,26,34,60,26,33,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MASVINGO,CHIVI,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,CHIVI,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,CHIVI,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,36,24,60,31,20,51,9,Fail,poor,3,2,2,0,0,1,1,96.67,2,0,0,0,0,0,3,0,0,0,0,0,0,33.33,22.22,22.22,0,0,11.11,11.11,0.15
ZIM,MASVINGO,CHIVI,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,CHIVI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,CHIVI,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MASVINGO,GUTU,WPV1MLW,bOPV,Rnd1,20,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,28,22,50,28,22,50,10,Fail,poor,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
ZIM,MASVINGO,GUTU,WPV1MLW,bOPV,Rnd2,22,2022-12-03T00:00:00Z,2022-12-07,2022-12-10,33,27,60,32,25,57,3,Pass,high,0,0,1,0,0,0,2,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ZIM,MASVINGO,GUTU,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,23,37,60,19,36,55,5,Fail,moderate,1,0,3,0,0,0,1,98.33,2,0,0,1,0,0,1,0,0,0,0,0,0,20,0,60,0,0,0,20,0.08
ZIM,MASVINGO,GUTU,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,32,28,60,29,27,56,4,Fail,moderate,0,0,2,0,0,0,2,93.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.07
ZIM,MASVINGO,GUTU,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,30,30,60,23,23,46,14,Fail,poor,0,6,0,0,3,0,5,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,21.43,0,35.71,0.23
ZIM,MASVINGO,GUTU,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,25,35,60,24,34,58,2,Pass,high,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.03
ZIM,MASVINGO,GUTU,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,30,30,60,27,30,57,3,Pass,high,0,0,2,0,0,0,1,98.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ZIM,MASVINGO,GUTU,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,MASVINGO,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,31,29,60,29,29,58,2,Pass,high,0,0,0,0,0,0,2,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZIM,MASVINGO,MASVINGO,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,29,31,60,27,30,57,3,Pass,high,0,0,0,0,0,1,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0.05
ZIM,MASVINGO,MASVINGO,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,33,27,60,31,26,57,3,Pass,high,0,2,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
ZIM,MASVINGO,MASVINGO,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,MASVINGO,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,27,33,60,24,30,54,6,Fail,moderate,1,0,3,0,0,0,2,90,3,0,0,0,0,0,1,0,0,0,0,0,0,16.67,0,50,0,0,0,33.33,0.1
ZIM,MASVINGO,MASVINGO,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,MASVINGO,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,28,32,60,28,30,58,2,Pass,high,0,0,0,0,0,0,2,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZIM,MASVINGO,MASVINGO,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,33,27,60,31,25,56,4,Fail,moderate,1,0,0,0,0,0,3,96.67,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,75,0.07
ZIM,MASVINGO,MWENEZI,WPV1MLW,bOPV,Rnd1,10,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,24,16,40,23,15,38,22,Fail,very poor,0,0,0,0,0,2,20,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,90.91,0.55
ZIM,MASVINGO,MWENEZI,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,30,30,60,28,23,51,9,Fail,poor,0,6,0,0,0,0,3,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,33.33,0.15
ZIM,MASVINGO,MWENEZI,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,34,26,60,27,18,45,15,Fail,poor,2,0,4,0,0,1,8,96.67,4,0,0,0,0,0,0,0,0,2,0,0,0,13.33,0,26.67,0,0,6.67,53.33,0.25
ZIM,MASVINGO,MWENEZI,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,28,32,60,27,31,58,2,Pass,high,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
ZIM,MASVINGO,MWENEZI,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MASVINGO,MWENEZI,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MASVINGO,MWENEZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,MWENEZI,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MASVINGO,ZAKA,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,22,38,60,22,32,54,6,Fail,moderate,0,0,0,0,0,2,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0.1
ZIM,MASVINGO,ZAKA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,ZAKA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,19,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MASVINGO,ZAKA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,20,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,ZAKA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,23,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,ZAKA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,ZAKA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MASVINGO,ZAKA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,BINGA,WPV1MLW,bOPV,Rnd1,12,2022-10-25T00:00:00Z,2022-10-29,2022-11-01,20,40,60,19,40,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ZIM,MATABELELAND NORTH,BINGA,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,32,28,60,30,24,54,6,Fail,moderate,0,0,1,0,1,2,2,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,33.33,33.33,0.1
ZIM,MATABELELAND NORTH,BINGA,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,BINGA,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,BINGA,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,31,29,60,30,28,58,2,Pass,high,0,0,1,0,0,0,1,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ZIM,MATABELELAND NORTH,BINGA,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,30,30,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ZIM,MATABELELAND NORTH,BINGA,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MATABELELAND NORTH,BINGA,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MATABELELAND NORTH,BUBI,WPV1MLW,bOPV,Rnd1,20,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,BUBI,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,BUBI,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,27,33,60,23,28,51,9,Fail,poor,0,2,4,0,0,0,3,96.67,3,0,0,0,1,0,0,0,0,0,0,0,0,0,22.22,44.44,0,0,0,33.33,0.15
ZIM,MATABELELAND NORTH,BUBI,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,28,32,60,27,27,54,6,Fail,moderate,0,1,5,0,0,0,0,98.33,1,0,3,0,1,0,0,0,0,0,0,0,0,0,16.67,83.33,0,0,0,0,0.1
ZIM,MATABELELAND NORTH,BUBI,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,21,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,BUBI,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,19,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,BUBI,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,29,31,60,26,30,56,4,Fail,moderate,0,0,0,0,0,2,2,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.07
ZIM,MATABELELAND NORTH,BUBI,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,27,33,60,26,33,59,1,Pass,high,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ZIM,MATABELELAND NORTH,HWANGE,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,HWANGE,WPV1MLW,bOPV,Rnd2,21,2022-12-03T00:00:00Z,2022-12-07,2022-12-08,24,36,60,22,35,57,3,Pass,high,0,1,0,0,0,1,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,0.05
ZIM,MATABELELAND NORTH,HWANGE,ZIM-2023-05-01_bOPV,bOPV,Rnd1,21,2023-05-23T00:00:00Z,2023-05-27,2023-05-28,26,34,60,25,33,58,2,Pass,high,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
ZIM,MATABELELAND NORTH,HWANGE,ZIM-2023-05-01_bOPV,bOPV,Rnd2,21,2023-10-10T00:00:00Z,2023-10-14,2023-10-15,26,34,60,22,31,53,7,Fail,moderate,0,0,0,0,0,7,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.12
ZIM,MATABELELAND NORTH,HWANGE,ZIM-2023-12-01_nOPV,nOPV2,Rnd1,15,2024-02-20T00:00:00Z,2024-02-24,2024-02-25,21,29,50,20,29,49,11,Fail,poor,0,0,0,0,0,0,11,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.22
ZIM,MATABELELAND NORTH,HWANGE,ZIM-2023-12-01_nOPV,nOPV2,Rnd2,21,2024-03-19T00:00:00Z,2024-03-23,2024-03-24,35,25,60,33,25,58,2,Pass,high,0,1,0,0,0,1,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
ZIM,MATABELELAND NORTH,HWANGE,ZIM-2024-11-01_nOPV,nOPV2,Rnd1,21,2024-11-26T00:00:00Z,2024-11-30,2024-12-01,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ZIM,MATABELELAND NORTH,HWANGE,ZIM-2024-11-01_nOPV,nOPV2,Rnd2,21,2025-02-04T00:00:00Z,2025-02-08,2025-02-09,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIM,MATABELELAND NORTH,LUPANE,WPV1MLW,bOPV,Rnd1,21,2022-10-29T00:00:00Z,2022-11-02,2022-11-04,27,33,60,26,31,57,3,Pass,high,1,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,33.33,0,0,0,0,66.67,0,0.05
