country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_in_playground,abs_reason_other,abs_reason_school,abs_reason_travelled,abs_reason_farm,abs_reason_market,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
NIG,DOSSO,TIBIRI,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,DOSSO,TIBIRI,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,DOSSO,TIBIRI,NIG-2024-10-01_nOPV,nOPV2,Rnd2,26,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,DOSSO,TIBIRI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,DOSSO,TIBIRI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,22,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,DOSSO,TIBIRI,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,AGUIE,CENBLOCK-nOPV,nOPV2,Rnd1,6,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,51.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,AGUIE,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-17T00:00:00Z,2022-11-21,2022-11-22,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,AGUIE,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,34,26,60,33,25,58,2,Pass,high,0,1,1,0,0,0,0,83.33,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,MARADI,AGUIE,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,38,22,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,AGUIE,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,AGUIE,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,AGUIE,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,AGUIE,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,23,37,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,83.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,AGUIE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,29,31,60,28,28,56,4,Fail,moderate,0,0,3,0,0,0,1,46.67,0,0,0,2,0,1,0,0,0,0,0,0,0,0,75,0,0,0,25,0.07
NIG,MARADI,AGUIE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,27,33,60,25,33,58,2,Pass,high,0,1,1,0,0,0,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,MARADI,AGUIE,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,81.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,AGUIE,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-19,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,AGUIE,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,23,37,60,22,36,58,2,Pass,high,0,0,2,0,0,0,0,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,MARADI,BERMO,MopUp2022_nOPV,nOPV2,Rnd1,7,2022-11-17T00:00:00Z,2022-11-21,2022-11-22,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,BERMO,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,36,24,60,35,24,59,1,Pass,high,0,0,0,0,0,1,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,MARADI,BERMO,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,BERMO,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,BERMO,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,BERMO,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,BERMO,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,BERMO,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,BERMO,nVPO_Maradi,nOPV2,Rnd1,20,2021-07-13T00:00:00Z,2021-07-17,2021-07-17,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-06,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,MopUp2022_nOPV,nOPV2,Rnd1,6,2022-11-18T00:00:00Z,2022-11-22,2022-11-24,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,NIG-2023-05-01_nOPV,nOPV2,Rnd2,20,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,NIG-2024-06-01_nOPV,nOPV2,Rnd1,16,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,DAKORO,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,DAKORO,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,20,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,25,35,60,22,35,57,3,Pass,high,0,0,1,0,0,2,0,93.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
NIG,MARADI,DAKORO,nVPO_Maradi,nOPV2,Rnd1,16,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,66.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,DAKORO,nVPO_Maradi,nOPV2,Rnd2,12,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,GAZAOUA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GAZAOUA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-05,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GAZAOUA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,30,30,60,28,28,56,4,Fail,moderate,0,1,3,0,0,0,0,78.33,0,0,0,3,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
NIG,MARADI,GAZAOUA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GAZAOUA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,GAZAOUA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,21,39,60,19,36,55,5,Fail,moderate,0,4,1,0,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0.08
NIG,MARADI,GAZAOUA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,20,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,48.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,MARADI,GAZAOUA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,21,39,60,21,38,59,1,Pass,high,0,0,1,0,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,GAZAOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,37,23,60,37,20,57,3,Pass,high,0,1,2,0,0,0,0,95,0,0,0,0,0,2,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
NIG,MARADI,GAZAOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,15,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GAZAOUA,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GAZAOUA,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-13T00:00:00Z,2021-07-17,2021-07-17,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GUIDAN ROUMDJI,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,27,33,60,26,32,58,2,Pass,high,0,2,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
NIG,MARADI,GUIDAN ROUMDJI,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-06,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GUIDAN ROUMDJI,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-17T00:00:00Z,2022-11-21,2022-11-22,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GUIDAN ROUMDJI,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,68.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GUIDAN ROUMDJI,NIG-2023-05-01_nOPV,nOPV2,Rnd2,22,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GUIDAN ROUMDJI,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,35,25,60,29,24,53,7,Fail,moderate,0,2,3,1,0,0,1,58.33,0,1,0,1,1,0,0,0,0,0,0,0,0,28.57,42.86,14.29,0,0,14.29,0.12
NIG,MARADI,GUIDAN ROUMDJI,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,28,32,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,MARADI,GUIDAN ROUMDJI,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,27,33,60,23,32,55,5,Fail,moderate,0,1,4,0,0,0,0,75,0,3,0,0,1,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0.08
NIG,MARADI,GUIDAN ROUMDJI,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,32,28,60,31,26,57,3,Pass,high,0,1,1,0,0,0,1,46.67,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0.05
NIG,MARADI,GUIDAN ROUMDJI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,76.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,GUIDAN ROUMDJI,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,34,26,60,34,23,57,3,Pass,high,0,1,2,0,0,0,0,63.33,0,2,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
NIG,MARADI,GUIDAN ROUMDJI,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,20,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GUIDAN ROUMDJI,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,GUIDAN ROUMDJI,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-13T00:00:00Z,2021-07-17,2021-07-17,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-06,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-17T00:00:00Z,2022-11-21,2022-11-22,32,28,60,30,28,58,2,Pass,high,0,0,1,0,0,1,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,MARADI,MADAROUNFA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,MADAROUNFA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,MARADI,MADAROUNFA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,20,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,34,26,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,MARADI,MADAROUNFA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,19,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,nVPO_Maradi,nOPV2,Rnd1,19,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MADAROUNFA,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-13T00:00:00Z,2021-07-17,2021-07-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MARADI VILLE,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MARADI VILLE,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-06,33,27,60,33,26,59,1,Pass,high,0,0,0,1,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
NIG,MARADI,MARADI VILLE,MopUp2022_nOPV,nOPV2,Rnd1,21,2022-11-17T00:00:00Z,2022-11-21,2022-11-22,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MARADI VILLE,NIG-2023-05-01_nOPV,nOPV2,Rnd1,22,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,53.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MARADI VILLE,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,MARADI,MARADI VILLE,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,29,31,60,23,23,46,14,Fail,poor,0,6,3,0,0,0,5,71.67,0,0,3,0,0,0,0,0,0,0,0,0,0,42.86,21.43,0,0,0,35.71,0.23
NIG,MARADI,MARADI VILLE,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,78.33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
