country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
MDG,ALAOTRA MANGORO,AMBATONDRAZAKA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMBATONDRAZAKA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMBATONDRAZAKA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMBATONDRAZAKA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMBATONDRAZAKA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,96.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ALAOTRA MANGORO,AMBATONDRAZAKA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMPARAFARAVOLA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMPARAFARAVOLA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,21,39,60,20,38,58,2,Pass,high,0,0,2,0,0,0,0,98.33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ALAOTRA MANGORO,AMPARAFARAVOLA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMPARAFARAVOLA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMPARAFARAVOLA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,AMPARAFARAVOLA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANDILAMENA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANDILAMENA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANDILAMENA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ALAOTRA MANGORO,ANDILAMENA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,29,31,60,29,29,58,2,Pass,high,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0.03
MDG,ALAOTRA MANGORO,ANDILAMENA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,26,34,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ALAOTRA MANGORO,ANDILAMENA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANDILAMENA,OPVb2022,nOPV2,Rnd1,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-24,26,34,60,24,33,57,3,Pass,high,1,0,1,0,0,1,0,98.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
MDG,ALAOTRA MANGORO,ANOSIBE AN ALA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,23,37,60,21,37,58,2,Pass,high,0,0,2,0,0,0,0,80,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ALAOTRA MANGORO,ANOSIBE AN ALA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANOSIBE AN ALA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANOSIBE AN ALA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANOSIBE AN ALA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,ANOSIBE AN ALA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MDG,ALAOTRA MANGORO,MORAMANGA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,MORAMANGA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,29,28,57,3,Pass,high,1,0,2,0,0,0,0,88.33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,33.33,0,66.67,0,0,0,0,0.05
MDG,ALAOTRA MANGORO,MORAMANGA,MDG-2023-03-01_bOPV,mOPV,Rnd3,19,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,MORAMANGA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ALAOTRA MANGORO,MORAMANGA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,42,18,60,40,17,57,3,Pass,high,1,0,2,0,0,0,0,98.33,0,1,0,1,0,0,0,0,1,0,0,0,0,0,33.33,0,66.67,0,0,0,0,0.05
MDG,ALAOTRA MANGORO,MORAMANGA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,39,21,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ALAOTRA MANGORO,MORAMANGA,OPVb2022,nOPV2,Rnd1,21,2022-07-10T00:00:00Z,2022-07-14,2022-12-07,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,86.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,28,25,53,7,Fail,moderate,0,0,0,0,0,7,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.12
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,MDG-2023-03-01_bOPV,mOPV,Rnd4,16,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,20,20,40,20,20,40,20,Fail,very poor,0,0,0,0,0,0,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,32,28,60,30,28,58,2,Pass,high,0,0,1,0,0,0,1,88.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,31,27,58,2,Pass,high,1,0,1,0,0,0,0,86.67,0,0,0,0,0,1,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,OPVb2021,nOPV2,Rnd1,21,2021-05-03T00:00:00Z,2021-05-07,2021-06-07,26,34,60,24,32,56,4,Fail,moderate,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.07
MDG,AMORONI MANIA,AMBATOFINANDRAHANA,OPVb2021,nOPV2,Rnd2,21,2021-11-04T00:00:00Z,2021-11-08,2021-12-08,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,AMORONI MANIA,AMBOSITRA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,34,26,60,32,25,57,3,Pass,high,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
MDG,AMORONI MANIA,AMBOSITRA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,AMORONI MANIA,AMBOSITRA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,28,32,60,27,32,59,1,Pass,high,0,0,0,0,1,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
MDG,AMORONI MANIA,AMBOSITRA,MDG-2023-03-01_bOPV,mOPV,Rnd4,14,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,20,20,40,20,20,40,20,Fail,very poor,0,0,0,0,0,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
MDG,AMORONI MANIA,AMBOSITRA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,29,31,60,27,28,55,5,Fail,moderate,0,0,1,0,0,4,0,88.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0.08
MDG,AMORONI MANIA,AMBOSITRA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,37,23,60,35,22,57,3,Pass,high,1,0,1,0,0,1,0,85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
MDG,AMORONI MANIA,AMBOSITRA,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,30,30,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,81.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
MDG,AMORONI MANIA,FANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,AMORONI MANIA,FANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,23,37,60,23,36,59,1,Pass,high,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
MDG,AMORONI MANIA,FANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,30,30,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
MDG,AMORONI MANIA,FANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,29,31,60,25,30,55,5,Fail,moderate,0,2,3,0,0,0,0,100,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0.08
MDG,AMORONI MANIA,FANDRIANA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,31,29,60,23,25,48,12,Fail,poor,0,1,2,3,0,4,2,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,25,0,33.33,16.67,0.2
MDG,AMORONI MANIA,FANDRIANA,MDG-2024-05-01_bOPV,bOPV,Rnd2,17,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,AMORONI MANIA,FANDRIANA,OPVb2022,nOPV2,Rnd1,21,2022-07-10T00:00:00Z,2022-07-14,2022-07-16,37,23,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,AMORONI MANIA,MANANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,31,29,60,29,22,51,9,Fail,poor,0,0,1,0,0,8,0,96.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,88.89,0,0.15
MDG,AMORONI MANIA,MANANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd2,23,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,39,21,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,AMORONI MANIA,MANANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,18,42,60,18,42,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,AMORONI MANIA,MANANDRIANA,MDG-2023-03-01_bOPV,mOPV,Rnd4,18,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,27,13,40,25,13,38,22,Fail,very poor,0,0,2,0,0,0,20,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,90.91,0.55
MDG,AMORONI MANIA,MANANDRIANA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,28,32,60,27,30,57,3,Pass,high,0,1,2,0,0,0,0,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
MDG,AMORONI MANIA,MANANDRIANA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,AMORONI MANIA,MANANDRIANA,OPVb2021,nOPV2,Rnd1,21,2021-05-03T00:00:00Z,2021-05-07,2021-06-07,28,32,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
MDG,ANALAMANGA,AMBOHIDRATRIMO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,28,32,60,26,30,56,4,Fail,moderate,1,1,2,0,0,0,0,91.67,1,0,0,0,1,0,0,1,0,0,0,0,0,0,25,25,50,0,0,0,0,0.07
MDG,ANALAMANGA,AMBOHIDRATRIMO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALAMANGA,AMBOHIDRATRIMO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,29,31,60,28,31,59,1,Pass,high,1,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALAMANGA,AMBOHIDRATRIMO,MDG-2023-03-01_bOPV,mOPV,Rnd4,10,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,26,14,40,22,12,34,26,Fail,very poor,0,2,3,0,0,0,21,100,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.69,11.54,0,0,0,80.77,0.65
MDG,ANALAMANGA,AMBOHIDRATRIMO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,36,24,60,34,23,57,3,Pass,high,1,0,1,0,0,0,1,93.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,33.33,0.05
MDG,ANALAMANGA,AMBOHIDRATRIMO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,29,31,60,29,29,58,2,Pass,high,1,0,1,0,0,0,0,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
MDG,ANALAMANGA,AMBOHIDRATRIMO,OPVb2022,nOPV2,Rnd1,21,2022-07-09T00:00:00Z,2022-07-13,2022-07-14,28,32,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,91.67,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
MDG,ANALAMANGA,ANDRAMASINA,MDG-2023-03-01_bOPV,mOPV,Rnd1,22,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,27,33,60,26,33,59,1,Pass,high,0,0,0,0,1,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
MDG,ANALAMANGA,ANDRAMASINA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALAMANGA,ANDRAMASINA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,28,32,60,26,31,57,3,Pass,high,1,0,1,0,0,1,0,96.67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33.33,0,33.33,0,0,33.33,0,0.05
MDG,ANALAMANGA,ANDRAMASINA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,32,28,60,31,27,58,2,Pass,high,0,0,1,0,1,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
MDG,ANALAMANGA,ANDRAMASINA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,35,25,60,34,25,59,1,Pass,high,1,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALAMANGA,ANDRAMASINA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALAMANGA,ANDRAMASINA,OPVb2021,nOPV2,Rnd1,21,2021-03-03T00:00:00Z,2021-03-07,2021-04-07,31,29,60,29,29,58,2,Pass,high,0,0,1,1,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0.03
MDG,ANALAMANGA,ANJOZOROBE,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,38,22,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ANALAMANGA,ANJOZOROBE,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,28,32,60,21,26,47,13,Fail,poor,1,0,2,0,0,10,0,98.33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7.69,0,15.38,0,0,76.92,0,0.22
MDG,ANALAMANGA,ANJOZOROBE,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,38,22,60,38,21,59,1,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ANALAMANGA,ANJOZOROBE,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANALAMANGA,ANJOZOROBE,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,33,27,60,31,27,58,2,Pass,high,0,0,0,0,0,2,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
MDG,ANALAMANGA,ANJOZOROBE,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,43,17,60,43,17,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
