country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_farm,abs_reason_school,abs_reason_market,abs_reason_travelled,abs_reason_in_playground,nc_reason_child_sick,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_others,nc_reason_no_felt_need,nc_reason_vaccines_safety,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
RDC,KINSHASA,LEMBA,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,30,29,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
RDC,KINSHASA,LEMBA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,36,24,60,35,23,58,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
RDC,KINSHASA,LEMBA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,KINSHASA,LEMBA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,16,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,36,24,60,35,23,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
RDC,KINSHASA,LEMBA,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd1,21,2025-04-10T00:00:00Z,2025-04-14,2025-04-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LEMBA,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,22,38,60,22,37,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,KINSHASA,LEMBA,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,32,28,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,KINSHASA,LEMBA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,9,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,28,32,60,27,31,58,2,Pass,high,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0.03
RDC,KINSHASA,LEMBA,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,36,24,60,35,22,57,3,Pass,high,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0,0.05
RDC,KINSHASA,LEMBA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,12,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LEMBA,DRC-sNID-08-2024-B_nOPV,nOPV2,Rnd1,21,2024-08-08T00:00:00Z,2024-08-12,2024-08-13,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LIMETE,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,34,26,60,33,25,58,2,Pass,high,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0.03
RDC,KINSHASA,LIMETE,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,22,38,60,21,36,57,3,Pass,high,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,100,0,0,0,0,0,0,0.05
RDC,KINSHASA,LIMETE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LIMETE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LIMETE,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd1,21,2025-04-10T00:00:00Z,2025-04-14,2025-04-15,38,22,60,37,22,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
RDC,KINSHASA,LIMETE,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LIMETE,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LIMETE,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,13,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,21,19,40,21,19,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
RDC,KINSHASA,LIMETE,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,8,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,8,12,20,8,12,20,40,Fail,very poor,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
RDC,KINSHASA,LIMETE,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,20,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,26,34,60,25,30,55,5,Fail,moderate,1,1,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,20,20,60,0,0,0,0,0.08
RDC,KINSHASA,LIMETE,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LIMETE,DRC-sNID-08-2024-B_nOPV,nOPV2,Rnd1,21,2024-08-08T00:00:00Z,2024-08-12,2024-08-13,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LINGWALA,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,27,25,52,8,Fail,moderate,0,1,2,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,12.5,0,50,0,0.13
RDC,KINSHASA,LINGWALA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,KINSHASA,LINGWALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LINGWALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LINGWALA,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd1,18,2025-04-10T00:00:00Z,2025-04-14,2025-04-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LINGWALA,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LINGWALA,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LINGWALA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,21,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,LINGWALA,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,23,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,33,27,60,31,24,55,5,Fail,moderate,0,1,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,60,0,0,20,0,0.08
RDC,KINSHASA,LINGWALA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,9,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,31,29,60,27,26,53,7,Fail,moderate,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,85.71,0,0.12
RDC,KINSHASA,LINGWALA,DRC-sNID-08-2024-B_nOPV,nOPV2,Rnd1,21,2024-08-08T00:00:00Z,2024-08-12,2024-08-13,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MAKALA,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,28,32,60,28,29,57,3,Pass,high,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,33.33,0,66.67,0,0,0,0,0.05
RDC,KINSHASA,MAKALA,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,31,29,60,29,29,58,2,Pass,high,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0.03
RDC,KINSHASA,MAKALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MAKALA,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MAKALA,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd1,21,2025-04-10T00:00:00Z,2025-04-14,2025-04-15,29,31,60,28,28,56,4,Fail,moderate,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,50,0,0,0,0,25,0.07
RDC,KINSHASA,MAKALA,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MAKALA,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,KINSHASA,MAKALA,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,5,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,7,3,10,7,3,10,50,Fail,very poor,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
RDC,KINSHASA,MAKALA,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,16,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,32,18,50,32,18,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
RDC,KINSHASA,MAKALA,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,27,33,60,26,31,57,3,Pass,high,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
RDC,KINSHASA,MAKALA,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,35,25,60,34,23,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
RDC,KINSHASA,MAKALA,DRC-sNID-08-2024-B_nOPV,nOPV2,Rnd1,21,2024-08-08T00:00:00Z,2024-08-12,2024-08-13,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MALUKU 1,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MALUKU 1,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,36,24,60,35,22,57,3,Pass,high,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0,0.05
RDC,KINSHASA,MALUKU 1,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,24,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,27,33,60,26,32,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
RDC,KINSHASA,MALUKU 1,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,15,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,45,25,70,45,25,70,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MALUKU 1,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,32,28,60,26,25,51,9,Fail,poor,0,3,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,0,55.56,0,0.15
RDC,KINSHASA,MALUKU 1,DRC-NID-04-2024-bOPV,bOPV,Rnd1,19,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MALUKU 2,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,3,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,4,6,10,4,6,10,50,Fail,very poor,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
RDC,KINSHASA,MALUKU 2,DRC-NID-04-2024-bOPV,bOPV,Rnd1,10,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,29,31,60,28,28,56,4,Fail,moderate,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,75,25,0,0,0,0,0,0.07
RDC,KINSHASA,MASINA 1,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,27,33,60,27,29,56,4,Fail,moderate,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.07
RDC,KINSHASA,MASINA 1,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,20,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd1,21,2025-04-10T00:00:00Z,2025-04-14,2025-04-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,21,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 1,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,36,24,60,29,17,46,14,Fail,poor,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,92.86,0.23
RDC,KINSHASA,MASINA 1,DRC-sNID-08-2024-B_nOPV,nOPV2,Rnd1,18,2024-08-08T00:00:00Z,2024-08-12,2024-08-13,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 2,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 2,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,KINSHASA,MASINA 2,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 2,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,17,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 2,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd1,21,2025-04-10T00:00:00Z,2025-04-14,2025-04-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 2,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 2,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MASINA 2,DRC-2025-11-01_n-BOPV_sNID,bOPV,Rnd1,9,2025-11-13T00:00:00Z,2025-11-17,2025-11-18,9,11,20,9,11,20,40,Fail,very poor,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
RDC,KINSHASA,MASINA 2,DRC-2025-11-01_n-bOPV_NID,bOPV,Rnd1,12,2025-11-27T00:00:00Z,2025-12-01,2025-12-02,20,20,40,20,20,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
RDC,KINSHASA,MASINA 2,DRC-NID-03-2024-B_nOPV,nOPV2,Rnd1,21,2024-03-28T00:00:00Z,2024-04-01,2024-04-02,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RDC,KINSHASA,MASINA 2,DRC-NID-04-2024-bOPV,bOPV,Rnd1,21,2024-06-13T00:00:00Z,2024-06-17,2024-06-18,34,26,60,31,23,54,6,Fail,moderate,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.1
RDC,KINSHASA,MASINA 2,DRC-sNID-08-2024-B_nOPV,nOPV2,Rnd1,21,2024-08-08T00:00:00Z,2024-08-12,2024-08-13,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,KINSHASA,MATETE,DRC-2023-09-KIN_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,24,36,60,22,33,55,5,Fail,moderate,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.08
RDC,KINSHASA,MATETE,DRC-2023-11-02_nOPV,nOPV2,Rnd1,21,2023-11-16T00:00:00Z,2023-11-20,2023-11-21,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MATETE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd1,21,2024-10-10T00:00:00Z,2024-10-14,2024-10-15,33,27,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RDC,KINSHASA,MATETE,DRC-2024-10-01_B_nOPV,nOPV2,Rnd2,21,2024-12-05T00:00:00Z,2024-12-09,2024-12-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RDC,KINSHASA,MATETE,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd1,21,2025-04-10T00:00:00Z,2025-04-14,2025-04-15,34,26,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
RDC,KINSHASA,MATETE,DRC-2025-02-01_nOPV_sNID,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RDC,KINSHASA,MATETE,DRC-2025-06-01_nOPV_NID,nOPV2,Rnd1,21,2025-08-28T00:00:00Z,2025-09-01,2025-09-02,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
