country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_farm,abs_reason_in_playground,abs_reason_school,abs_reason_travelled,abs_reason_market,abs_reason_other,nc_reason_vaccines_safety,nc_reason_child_sick,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_others,nc_reason_no_felt_need,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
RCA,RS5,HAUTE-KOTTO,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS5,HAUTE-KOTTO,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,16,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS5,HAUTE-KOTTO,bOPV,bOPV,Rnd1,7,2021-10-31T00:00:00Z,2021-11-04,2021-11-11,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS5,VAKAGA,Bangui 1,mOPV,Rnd1,21,2020-11-13T00:00:00Z,2020-11-17,2020-11-20,30,30,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS5,VAKAGA,CAR-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS5,VAKAGA,CAR-2023-05-01_nOPV,nOPV2,Rnd2,7,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS5,VAKAGA,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,29,31,60,27,29,56,4,Fail,moderate,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
RCA,RS5,VAKAGA,CAR-2024-02-01_nOPV,nOPV2,Rnd2,20,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS5,VAKAGA,CAR-2024-sNIDs-11_nOPV,nOPV2,Rnd1,21,2024-12-12T00:00:00Z,2024-12-16,2024-12-17,32,28,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS5,VAKAGA,CENTRALBLK,nOPV2,Rnd2,20,2022-08-31T00:00:00Z,2022-09-04,2022-09-06,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS5,VAKAGA,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,30,30,60,29,28,57,3,Pass,high,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
RCA,RS5,VAKAGA,bOPV,bOPV,Rnd1,10,2021-10-31T00:00:00Z,2021-11-04,2021-11-05,18,22,40,17,21,38,22,Fail,very poor,0,0,2,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,90.91,0.55
RCA,RS6,ALINDAO -MINGALA,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,ALINDAO -MINGALA,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,10,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS6,ALINDAO -MINGALA,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,30,30,60,26,29,55,5,Fail,moderate,0,1,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0.08
RCA,RS6,ALINDAO -MINGALA,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,16,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,13,27,40,12,26,38,22,Fail,very poor,0,1,1,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,90.91,0.55
RCA,RS6,ALINDAO -MINGALA,RCA-2026-03_nOPV_NIDs,nOPV2,Rnd1,7,2026-04-13T00:00:00Z,2026-04-17,2026-04-17,10,10,20,10,10,20,40,Fail,very poor,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
RCA,RS6,ALINDAO-MINGALA,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,28,32,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS6,ALINDAO-MINGALA,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,31,29,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS6,ALINDAO-MINGALA,CENTRALBLK,nOPV2,Rnd2,20,2022-08-20T00:00:00Z,2022-08-24,2022-08-26,25,35,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS6,BANGASSOU,CAR-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,32,28,60,27,28,55,5,Fail,moderate,0,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,20,0.08
RCA,RS6,BANGASSOU,CAR-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,36,24,60,33,21,54,6,Fail,moderate,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,50,0,0,0,50,0.1
RCA,RS6,BANGASSOU,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,41,19,60,41,17,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
RCA,RS6,BANGASSOU,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS6,BANGASSOU,CENTRALBLK,nOPV2,Rnd1,21,2022-06-11T00:00:00Z,2022-06-15,2022-06-19,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS6,BANGASSOU,CENTRALBLK,nOPV2,Rnd2,9,2022-08-27T00:00:00Z,2022-08-31,2022-09-03,19,21,40,19,20,39,21,Fail,very poor,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,95.24,0.52
RCA,RS6,BANGASSOU,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,19,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,29,31,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS6,BANGASSOU,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,27,33,60,26,30,56,4,Fail,moderate,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
RCA,RS6,BANGASSOU,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,BANGASSOU,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,26,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,33,37,70,33,37,70,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,HAUT-MBOMOU,CAR-2023-05-01_nOPV,nOPV2,Rnd1,13,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,36,24,60,36,22,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
RCA,RS6,HAUT-MBOMOU,CAR-2023-05-01_nOPV,nOPV2,Rnd2,12,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,33,27,60,32,26,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
RCA,RS6,HAUT-MBOMOU,CAR-2024-02-01_nOPV,nOPV2,Rnd1,6,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,19,11,30,19,10,29,31,Fail,very poor,0,0,1,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,96.77,1.03
RCA,RS6,HAUT-MBOMOU,CAR-2024-02-01_nOPV,nOPV2,Rnd2,13,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,28,32,60,25,22,47,13,Fail,poor,0,10,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,76.92,15.38,0,0,7.69,0,0.22
RCA,RS6,HAUT-MBOMOU,CENTRALBLK,nOPV2,Rnd1,21,2022-06-18T00:00:00Z,2022-06-22,2022-06-23,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,HAUT-MBOMOU,CENTRALBLK,nOPV2,Rnd2,5,2022-08-21T00:00:00Z,2022-08-25,2022-08-30,29,21,50,29,21,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
RCA,RS6,KEMBE-SATEMA,CAR-2023-05-01_nOPV,nOPV2,Rnd1,12,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS6,KEMBE-SATEMA,CAR-2023-05-01_nOPV,nOPV2,Rnd2,10,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,KEMBE-SATEMA,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,KEMBE-SATEMA,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,KEMBE-SATEMA,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS6,KEMBE-SATEMA,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,24,36,60,23,36,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
RCA,RS6,KEMBE-SATEMA,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS6,KEMBE-SATEMA,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,21,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,42,18,60,41,17,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS6,MOBAYE-ZANGBA,CAR-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,MOBAYE-ZANGBA,CAR-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,MOBAYE-ZANGBA,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,MOBAYE-ZANGBA,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,28,32,60,26,31,57,3,Pass,high,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
RCA,RS6,MOBAYE-ZANGBA,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,30,30,60,28,28,56,4,Fail,moderate,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,0,25,0.07
RCA,RS6,MOBAYE-ZANGBA,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,MOBAYE-ZANGBA,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,MOBAYE-ZANGBA,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,21,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS6,OUANGO-GAMBO,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,29,31,60,23,27,50,10,Fail,poor,0,0,5,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,20,30,0,0.17
RCA,RS6,OUANGO-GAMBO,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,28,32,60,26,31,57,3,Pass,high,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.05
RCA,RS6,OUANGO-GAMBO,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,34,26,60,32,25,57,3,Pass,high,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
RCA,RS6,OUANGO-GAMBO,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,23,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS6,OUANGO-GAMBO,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,18,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,29,31,60,28,28,56,4,Fail,moderate,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,25,25,0,0.07
RCA,RS6,OUANGO-GAMBO,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,23,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,47,23,70,47,22,69,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.01
RCA,RS7,BANGUI I,CAR-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,27,33,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
RCA,RS7,BANGUI I,CAR-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS7,BANGUI I,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,28,32,60,26,32,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
RCA,RS7,BANGUI I,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,22,38,60,22,35,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
RCA,RS7,BANGUI I,CENTRALBLK,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,31,29,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
RCA,RS7,BANGUI I,CENTRALBLK,nOPV2,Rnd2,21,2022-08-09T00:00:00Z,2022-08-13,2022-08-14,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS7,BANGUI I,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,30,30,60,27,27,54,6,Fail,moderate,1,1,2,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,16.67,16.67,33.33,0,0,33.33,0,0.1
RCA,RS7,BANGUI I,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,28,32,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
RCA,RS7,BANGUI I,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,31,29,60,29,28,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
RCA,RS7,BANGUI I,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,21,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,26,34,60,24,33,57,3,Pass,high,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
RCA,RS7,BANGUI I,bOPV,bOPV,Rnd1,21,2021-10-23T00:00:00Z,2021-10-27,2021-10-28,31,29,60,31,26,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
RCA,RS7,BANGUI II,CAR-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,27,33,60,23,28,51,9,Fail,poor,0,4,4,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,44.44,44.44,11.11,0,0,0,0.15
RCA,RS7,BANGUI II,CAR-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
RCA,RS7,BANGUI II,CAR-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,29,31,60,28,29,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
RCA,RS7,BANGUI II,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,28,32,60,27,32,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
RCA,RS7,BANGUI II,CENTRALBLK,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,24,36,60,23,32,55,5,Fail,moderate,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0,0.08
RCA,RS7,BANGUI II,CENTRALBLK,nOPV2,Rnd2,21,2022-08-08T00:00:00Z,2022-08-12,2022-08-13,27,33,60,24,32,56,4,Fail,moderate,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25,25,0,0,25,0.07
RCA,RS7,BANGUI II,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,26,34,60,24,30,54,6,Fail,moderate,0,0,4,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,66.67,0,33.33,0,0,0.1
RCA,RS7,BANGUI II,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-26T00:00:00Z,2025-06-30,2025-07-01,32,28,60,29,28,57,3,Pass,high,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,66.67,0,33.33,0,0,0,0,0.05
RCA,RS7,BANGUI II,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-11-28T00:00:00Z,2025-12-02,2025-12-03,32,28,60,19,23,42,18,Fail,poor,0,13,4,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,72.22,22.22,0,0,5.56,0,0.3
RCA,RS7,BANGUI II,RCA-2025-10-01_nOPV_NIDs,nOPV2,Rnd2,21,2026-04-10T00:00:00Z,2026-04-14,2026-04-15,27,33,60,24,32,56,4,Fail,moderate,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0.07
RCA,RS7,BANGUI II,bOPV,bOPV,Rnd1,6,2021-10-24T00:00:00Z,2021-10-28,2021-10-28,3,7,10,1,6,7,53,Fail,very poor,0,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,94.34,5.3
RCA,RS7,BANGUI III,CAR-2023-05-01_nOPV,nOPV2,Rnd1,23,2023-06-02T00:00:00Z,2023-06-06,2023-06-07,27,33,60,21,21,42,18,Fail,poor,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,0,0,0,11.11,0,0.3
RCA,RS7,BANGUI III,CAR-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-09-07T00:00:00Z,2023-09-11,2023-09-12,27,33,60,25,32,57,3,Pass,high,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.33,66.67,0,0,0,0,0,0.05
RCA,RS7,BANGUI III,CAR-2024-02-01_nOPV,nOPV2,Rnd1,19,2024-03-06T00:00:00Z,2024-03-10,2024-03-11,25,35,60,18,31,49,11,Fail,poor,0,6,5,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,54.55,45.45,0,0,0,0,0.18
RCA,RS7,BANGUI III,CAR-2024-02-01_nOPV,nOPV2,Rnd2,21,2024-04-12T00:00:00Z,2024-04-16,2024-04-17,26,34,60,25,33,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
RCA,RS7,BANGUI III,CENTRALBLK,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-06-10,32,28,60,28,18,46,14,Fail,poor,5,3,6,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,5,0,35.71,21.43,42.86,0,0,0,0,0.23
RCA,RS7,BANGUI III,CENTRALBLK,nOPV2,Rnd2,21,2022-08-07T00:00:00Z,2022-08-11,2022-08-12,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCA,RS7,BANGUI III,RCA-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
