country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_farm,abs_reason_market,abs_reason_travelled,abs_reason_in_playground,abs_reason_school,abs_reason_other,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_covid_19,nc_reason_others,nc_reason_vaccines_safety,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_too_many_rnd,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
GUI,KANKAN,KANKAN,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,37,23,60,29,22,51,9,Fail,poor,1,0,6,1,0,0,1,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,11.11,0,66.67,11.11,0,0,11.11,0.15
GUI,KANKAN,KANKAN,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,17,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KANKAN,KANKAN,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,KANKAN,KANKAN,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KANKAN,KANKAN,KANKAN-mOPV,mOPV,Rnd1,6,2020-10-06T00:00:00Z,2020-10-10,2020-10-10,27,33,60,20,25,45,15,Fail,poor,0,9,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.25
GUI,KANKAN,KANKAN,KANKAN-mOPV,mOPV,Rnd2,12,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,27,33,60,20,25,45,15,Fail,poor,0,0,3,0,0,11,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,73.33,6.67,0.25
GUI,KANKAN,KANKAN,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-28,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KANKAN,KEROUANE,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,31,29,60,27,25,52,8,Fail,moderate,0,0,7,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,87.5,0,12.5,0,0,0.13
GUI,KANKAN,KEROUANE,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,25,27,52,8,Fail,moderate,0,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,75,0,0.13
GUI,KANKAN,KEROUANE,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,28,31,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
GUI,KANKAN,KEROUANE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,34,26,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KANKAN,KEROUANE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KANKAN,KEROUANE,KANKAN-mOPV,mOPV,Rnd1,21,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,29,31,60,26,31,57,3,Pass,high,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,KANKAN,KEROUANE,KANKAN-mOPV,mOPV,Rnd2,21,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,31,29,60,29,26,55,5,Fail,moderate,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0.08
GUI,KANKAN,KEROUANE,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KANKAN,KOUROUSSA,GUI-2023-09-01_nOPV,nOPV2,Rnd0,12,2023-09-08T00:00:00Z,2023-09-12,2023-09-13,26,34,60,23,26,49,11,Fail,poor,2,1,2,1,0,3,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,18.18,9.09,18.18,9.09,0,27.27,18.18,0.18
GUI,KANKAN,KOUROUSSA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KANKAN,KOUROUSSA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,18,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,KANKAN,KOUROUSSA,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,33,27,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,KANKAN,KOUROUSSA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
GUI,KANKAN,KOUROUSSA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,17,43,60,17,42,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,KANKAN,KOUROUSSA,KANKAN-mOPV,mOPV,Rnd1,6,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,28,32,60,26,29,55,5,Fail,moderate,0,2,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0.08
GUI,KANKAN,KOUROUSSA,KANKAN-mOPV,mOPV,Rnd2,6,2020-12-19T00:00:00Z,2020-12-23,2020-12-25,38,22,60,35,22,57,3,Pass,high,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,0.05
GUI,KANKAN,KOUROUSSA,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KANKAN,MANDIANA,GUI-2023-09-01_nOPV,nOPV2,Rnd0,12,2023-09-08T00:00:00Z,2023-09-12,2023-09-13,29,31,60,26,30,56,4,Fail,moderate,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
GUI,KANKAN,MANDIANA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,38,22,60,36,21,57,3,Pass,high,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,33.33,0,66.67,0,0,0,0,0.05
GUI,KANKAN,MANDIANA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,22,22,44,16,Fail,poor,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.27
GUI,KANKAN,MANDIANA,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,6,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KANKAN,MANDIANA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,27,33,60,26,31,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,KANKAN,MANDIANA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,KANKAN,MANDIANA,KANKAN-mOPV,mOPV,Rnd1,20,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,28,32,60,19,22,41,19,Fail,poor,0,0,19,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.32
GUI,KANKAN,MANDIANA,KANKAN-mOPV,mOPV,Rnd2,21,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,27,33,60,22,20,42,18,Fail,poor,0,5,6,1,0,6,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,27.78,33.33,5.56,0,33.33,0,0.3
GUI,KANKAN,MANDIANA,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,29,31,60,25,26,51,9,Fail,poor,0,0,9,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.15
GUI,KANKAN,SIGUIRI,GUI-2023-09-01_nOPV,nOPV2,Rnd0,12,2023-09-08T00:00:00Z,2023-09-12,2023-09-13,32,28,60,22,20,42,18,Fail,poor,2,1,7,0,2,5,1,0,3,0,2,2,0,0,1,0,0,0,1,0,0,0,11.11,5.56,38.89,0,11.11,27.78,5.56,0.3
GUI,KANKAN,SIGUIRI,GUI-2023-09-01_nOPV,nOPV2,Rnd1,12,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,29,31,60,9,11,20,40,Fail,very poor,0,27,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,2.5,0,0,30,0,0.67
GUI,KANKAN,SIGUIRI,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,25,29,54,6,Fail,moderate,0,2,4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.1
GUI,KANKAN,SIGUIRI,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,19,41,60,18,34,52,8,Fail,moderate,4,1,1,0,1,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,50,12.5,12.5,0,12.5,12.5,0,0.13
GUI,KANKAN,SIGUIRI,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,32,28,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KANKAN,SIGUIRI,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,32,28,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KANKAN,SIGUIRI,KANKAN-mOPV,mOPV,Rnd1,21,2020-08-06T00:00:00Z,2020-08-10,2020-10-10,28,32,60,18,24,42,18,Fail,poor,2,2,12,0,0,1,1,0,6,6,0,0,0,0,0,2,0,0,0,0,0,0,11.11,11.11,66.67,0,0,5.56,5.56,0.3
GUI,KANKAN,SIGUIRI,KANKAN-mOPV,mOPV,Rnd2,12,2020-12-19T00:00:00Z,2020-12-23,2020-12-24,30,30,60,20,17,37,23,Fail,very poor,0,10,9,1,0,3,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,43.48,39.13,4.35,0,13.04,0,0.38
GUI,KANKAN,SIGUIRI,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,28,32,60,11,9,20,40,Fail,very poor,2,15,10,0,0,11,2,0,7,0,1,0,0,2,0,1,0,0,0,1,0,0,5,37.5,25,0,0,27.5,5,0.67
GUI,KINDIA,COYAH,CONAKRY-mOPV,mOPV,Rnd1,21,2021-02-27T00:00:00Z,2021-03-03,2021-03-03,24,36,60,18,28,46,14,Fail,poor,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.86,7.14,0,0,0,0,0.23
GUI,KINDIA,COYAH,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,37,23,60,29,18,47,13,Fail,poor,1,3,8,1,0,0,0,0,1,3,1,1,2,0,0,1,0,0,0,0,0,0,7.69,23.08,61.54,7.69,0,0,0,0.22
GUI,KINDIA,COYAH,GUI-2023-09-01_nOPV,nOPV2,Rnd1,19,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,28,32,60,20,27,47,13,Fail,poor,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.31,0,0,0,0,7.69,0.22
GUI,KINDIA,COYAH,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,35,25,60,33,21,54,6,Fail,moderate,0,0,6,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.1
GUI,KINDIA,COYAH,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,23,37,60,23,34,57,3,Pass,high,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0.05
GUI,KINDIA,COYAH,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,28,32,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KINDIA,COYAH,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,6,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,COYAH,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,6,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,COYAH,bOPV,bOPV,Rnd1,26,2021-10-24T00:00:00Z,2021-10-28,2021-10-28,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,DUBREKA,CONAKRY-mOPV,mOPV,Rnd1,6,2021-02-27T00:00:00Z,2021-03-03,2021-05-03,34,26,60,33,24,57,3,Pass,high,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
GUI,KINDIA,DUBREKA,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,23,37,60,23,36,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GUI,KINDIA,DUBREKA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,22,38,60,17,30,47,13,Fail,poor,0,9,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.23,7.69,15.38,0,0,7.69,0.22
GUI,KINDIA,DUBREKA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,22,30,52,8,Fail,moderate,0,0,6,0,0,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,75,0,0,12.5,12.5,0.13
GUI,KINDIA,DUBREKA,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,25,33,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
GUI,KINDIA,DUBREKA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GUI,KINDIA,DUBREKA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,26,34,60,24,32,56,4,Fail,moderate,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,25,0.07
GUI,KINDIA,DUBREKA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,15,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,21,29,50,21,29,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
GUI,KINDIA,DUBREKA,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-30,32,28,60,26,19,45,15,Fail,poor,0,10,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,66.67,26.67,0,6.67,0,0,0.25
GUI,KINDIA,FORECARIAH,CONAKRY-mOPV,mOPV,Rnd1,21,2021-02-27T00:00:00Z,2021-03-03,2021-04-03,30,30,60,23,26,49,11,Fail,poor,0,4,7,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,36.36,63.64,0,0,0,0,0.18
GUI,KINDIA,FORECARIAH,CONAKRY-mOPV,mOPV,Rnd2,15,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,26,24,50,26,22,48,12,Fail,poor,0,0,1,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,83.33,0.24
GUI,KINDIA,FORECARIAH,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,28,32,60,25,27,52,8,Fail,moderate,0,0,5,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,37.5,0.13
GUI,KINDIA,FORECARIAH,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,33,27,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KINDIA,FORECARIAH,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,FORECARIAH,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,FORECARIAH,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,FORECARIAH,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,20,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,FORECARIAH,bOPV,bOPV,Rnd1,23,2021-10-24T00:00:00Z,2021-10-28,2021-10-29,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,KINDIA,KINDIA,CONAKRY-mOPV,mOPV,Rnd1,12,2021-02-27T00:00:00Z,2021-03-03,2021-04-03,34,26,60,24,18,42,18,Fail,poor,0,13,5,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,72.22,27.78,0,0,0,0,0.3
GUI,KINDIA,KINDIA,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KINDIA,KINDIA,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,33,27,60,27,26,53,7,Fail,moderate,0,0,2,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,71.43,0.12
GUI,KINDIA,KINDIA,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,25,27,52,8,Fail,moderate,0,1,6,0,1,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,12.5,75,0,12.5,0,0,0.13
GUI,KINDIA,KINDIA,GUI-2024-06-LIDs_nOPV,nOPV2,Rnd1,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,12,15,27,33,Fail,very poor,0,23,2,1,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,69.7,6.06,3.03,0,0,21.21,0.55
GUI,KINDIA,KINDIA,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,21,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,36,24,60,35,23,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GUI,KINDIA,KINDIA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,30,30,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
GUI,KINDIA,KINDIA,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,36,24,60,36,22,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
GUI,KINDIA,KINDIA,bOPV,bOPV,Rnd1,21,2021-10-24T00:00:00Z,2021-10-28,2021-10-28,25,35,60,24,34,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KINDIA,TELIMELE,CONAKRY-mOPV,mOPV,Rnd1,6,2021-02-27T00:00:00Z,2021-03-03,2021-04-03,26,34,60,17,23,40,20,Fail,very poor,7,8,5,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,35,40,25,0,0,0,0,0.33
GUI,KINDIA,TELIMELE,CONAKRY-mOPV,mOPV,Rnd2,21,2021-08-02T00:00:00Z,2021-08-06,2021-09-06,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,KINDIA,TELIMELE,GUI-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-10-27T00:00:00Z,2023-10-31,2023-11-01,36,24,60,28,18,46,14,Fail,poor,0,5,8,0,1,0,0,0,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,35.71,57.14,0,7.14,0,0,0.23
GUI,KINDIA,TELIMELE,GUI-2023-09-01_nOPV,nOPV2,Rnd2,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,22,38,60,21,38,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GUI,KINDIA,TELIMELE,GUI-2024-10-NID_nOPV,nOPV2,Rnd1,7,2024-11-28T00:00:00Z,2024-12-02,2024-12-03,33,27,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GUI,KINDIA,TELIMELE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd1,21,2025-02-21T00:00:00Z,2025-02-25,2025-02-26,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUI,KINDIA,TELIMELE,GUI-2025-01-NID_bOPV-nOPV,nOPV2,Rnd2,21,2025-05-08T00:00:00Z,2025-05-12,2025-05-13,31,29,60,30,29,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
