country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_market,abs_reason_other,abs_reason_farm,abs_reason_school,nc_reason_child_sick,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_no_care_giver_consent,nc_reason_others,nc_reason_vaccines_safety,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
GHA,ASHANTI,ADANSI ASOKWA,nOPV2022,nOPV2,Rnd1,21,2022-10-05T00:00:00Z,2022-10-09,2022-10-09,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ADANSI ASOKWA,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ADANSI NORTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,31,29,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GHA,ASHANTI,ADANSI NORTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,37,23,60,36,22,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
GHA,ASHANTI,ADANSI NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,32,28,60,29,27,56,4,Fail,moderate,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25,0,25,0,25,0.07
GHA,ASHANTI,ADANSI NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,32,26,58,2,Pass,high,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0.03
GHA,ASHANTI,ADANSI NORTH,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,32,28,60,26,22,48,12,Fail,poor,2,2,7,0,0,1,0,0,1,1,5,0,0,0,1,1,0,0,0,0,16.67,16.67,58.33,0,0,8.33,0,0.2
GHA,ASHANTI,ADANSI NORTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,30,30,60,28,29,57,3,Pass,high,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
GHA,ASHANTI,ADANSI SOUTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,27,33,60,24,29,53,7,Fail,moderate,0,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.29,14.29,14.29,0,57.14,0,0.12
GHA,ASHANTI,ADANSI SOUTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-11T00:00:00Z,2020-10-15,2020-10-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ADANSI SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,32,28,60,25,21,46,14,Fail,poor,0,1,6,0,4,1,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,7.14,42.86,0,28.57,7.14,14.29,0.23
GHA,ASHANTI,ADANSI SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,17,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ADANSI SOUTH,nOPV2022,nOPV2,Rnd1,21,2022-09-05T00:00:00Z,2022-09-09,2022-10-09,35,25,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,ASHANTI,ADANSI SOUTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,31,29,60,31,28,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
GHA,ASHANTI,AFIGYA KWABRE NORTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,36,24,60,33,22,55,5,Fail,moderate,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.08
GHA,ASHANTI,AFIGYA KWABRE NORTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-14,33,27,60,28,27,55,5,Fail,moderate,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0.08
GHA,ASHANTI,AFIGYA KWABRE NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,28,32,60,23,25,48,12,Fail,poor,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,0,0,0,58.33,0,0.2
GHA,ASHANTI,AFIGYA KWABRE NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AFIGYA KWABRE NORTH,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-10-09,31,29,60,19,17,36,24,Fail,very poor,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.4
GHA,ASHANTI,AFIGYA KWABRE NORTH,nOPV2022,nOPV2,Rnd2,23,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AFIGYA KWABRE SOUTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
GHA,ASHANTI,AFIGYA KWABRE SOUTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,29,31,60,28,29,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
GHA,ASHANTI,AFIGYA KWABRE SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,20,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,30,30,60,21,20,41,19,Fail,poor,1,9,7,1,0,0,1,0,5,0,2,0,0,0,1,0,0,0,0,0,5.26,47.37,36.84,5.26,0,0,5.26,0.32
GHA,ASHANTI,AFIGYA KWABRE SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,29,27,56,4,Fail,moderate,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0.07
GHA,ASHANTI,AFIGYA KWABRE SOUTH,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-10-09,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AFIGYA KWABRE SOUTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO NORTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO NORTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO NORTH,nOPV2022,nOPV2,Rnd1,21,2022-09-05T00:00:00Z,2022-09-09,2022-10-09,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO NORTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,35,25,60,33,25,58,2,Pass,high,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0.03
GHA,ASHANTI,AHAFO ANO SOUTH EAST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-13T00:00:00Z,2020-09-17,2020-09-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO SOUTH EAST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO SOUTH EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,40,20,60,33,12,45,15,Fail,poor,0,0,2,0,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,80,0,0.25
GHA,ASHANTI,AHAFO ANO SOUTH EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,43,17,60,43,17,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO SOUTH EAST,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-10-09,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO SOUTH EAST,nOPV2022,nOPV2,Rnd2,21,2022-12-06T00:00:00Z,2022-12-10,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AHAFO ANO SOUTH WEST,AMANSIE SOUTH,nOPV2,Rnd1,18,2020-09-11T00:00:00Z,2020-09-15,2020-09-17,34,26,60,33,24,57,3,Pass,high,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,33.33,0.05
GHA,ASHANTI,AHAFO ANO SOUTH WEST,AMANSIE SOUTH,nOPV2,Rnd2,23,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,42,18,60,40,18,58,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.03
GHA,ASHANTI,AHAFO ANO SOUTH WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,27,33,60,22,28,50,10,Fail,poor,0,2,5,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,20,50,0,0,30,0,0.17
GHA,ASHANTI,AHAFO ANO SOUTH WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,26,34,60,26,31,57,3,Pass,high,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
GHA,ASHANTI,AHAFO ANO SOUTH WEST,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-10-09,27,33,60,26,32,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
GHA,ASHANTI,AHAFO ANO SOUTH WEST,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AMANSIE CENTRAL,AMANSIE SOUTH,nOPV2,Rnd1,22,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,34,26,60,34,23,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
GHA,ASHANTI,AMANSIE CENTRAL,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,29,31,60,27,29,56,4,Fail,moderate,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,0,0.07
GHA,ASHANTI,AMANSIE CENTRAL,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,35,25,60,32,21,53,7,Fail,moderate,0,4,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,57.14,28.57,0,14.29,0,0,0.12
GHA,ASHANTI,AMANSIE CENTRAL,GHA-2024-10-01_nOPV,nOPV2,Rnd2,17,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AMANSIE CENTRAL,nOPV2022,nOPV2,Rnd1,21,2022-09-05T00:00:00Z,2022-09-09,2022-10-09,30,30,60,20,17,37,23,Fail,very poor,0,0,7,0,0,16,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,30.43,0,0,69.57,0,0.38
GHA,ASHANTI,AMANSIE CENTRAL,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AMANSIE SOUTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,24,36,60,22,28,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.17
GHA,ASHANTI,AMANSIE SOUTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AMANSIE SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,33,27,60,30,27,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
GHA,ASHANTI,AMANSIE SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,26,25,51,9,Fail,poor,1,3,4,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,11.11,33.33,44.44,11.11,0,0,0,0.15
GHA,ASHANTI,AMANSIE SOUTH,nOPV2022,nOPV2,Rnd1,21,2022-10-05T00:00:00Z,2022-10-09,2022-10-09,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
GHA,ASHANTI,AMANSIE SOUTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,22,29,51,9,Fail,poor,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,55.56,44.44,0,0,0,0,0.15
GHA,ASHANTI,AMANSIE SOUTH,nOPV2022,nOPV2,Rnd3,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-21,27,33,60,15,19,34,26,Fail,very poor,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.43
GHA,ASHANTI,AMANSIE WEST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,27,33,60,19,26,45,15,Fail,poor,0,10,3,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66.67,20,6.67,0,0,6.67,0.25
GHA,ASHANTI,AMANSIE WEST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,30,30,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,ASHANTI,AMANSIE WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,42,18,60,42,18,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,AMANSIE WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,ASHANTI,AMANSIE WEST,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,29,31,60,27,29,56,4,Fail,moderate,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,75,0,0.07
GHA,ASHANTI,AMANSIE WEST,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,28,29,57,3,Pass,high,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,66.67,0,0.05
GHA,ASHANTI,ASANTE AKIM CENTRAL,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,ASHANTI,ASANTE AKIM CENTRAL,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,32,28,60,28,26,54,6,Fail,moderate,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.1
GHA,ASHANTI,ASANTE AKIM CENTRAL,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ASANTE AKIM CENTRAL,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ASANTE AKIM CENTRAL,nOPV2022,nOPV2,Rnd1,21,2022-09-05T00:00:00Z,2022-09-09,2022-09-09,22,38,60,17,32,49,11,Fail,poor,0,1,2,3,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.09,18.18,27.27,0,45.45,0,0.18
GHA,ASHANTI,ASANTE AKIM CENTRAL,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,32,28,60,26,24,50,10,Fail,poor,0,6,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,60,30,0,0,10,0,0.17
GHA,ASHANTI,ASANTE AKIM NORTH,AMANSIE SOUTH,nOPV2,Rnd1,19,2020-09-12T00:00:00Z,2020-09-16,2020-09-16,26,34,60,25,32,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
GHA,ASHANTI,ASANTE AKIM NORTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ASANTE AKIM NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ASANTE AKIM NORTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,29,31,60,26,29,55,5,Fail,moderate,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40,40,0,20,0,0,0.08
GHA,ASHANTI,ASANTE AKIM NORTH,nOPV2022,nOPV2,Rnd1,21,2022-08-05T00:00:00Z,2022-08-09,2022-09-09,26,34,60,22,21,43,17,Fail,poor,0,7,4,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41.18,23.53,0,5.88,29.41,0,0.28
GHA,ASHANTI,ASANTE AKIM NORTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,34,26,60,32,26,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GHA,ASHANTI,ASANTE AKIM SOUTH,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,28,32,60,26,30,56,4,Fail,moderate,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0,0.07
GHA,ASHANTI,ASANTE AKIM SOUTH,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ASANTE AKIM SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,37,23,60,36,22,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,ASHANTI,ASANTE AKIM SOUTH,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ASANTE AKIM SOUTH,nOPV2022,nOPV2,Rnd1,21,2022-09-05T00:00:00Z,2022-09-09,2022-10-09,26,34,60,25,33,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
GHA,ASHANTI,ASANTE AKIM SOUTH,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,ASHANTI,ASANTE MAMPONG,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,27,33,60,26,33,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GHA,ASHANTI,ASANTE MAMPONG,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,31,29,60,30,28,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
GHA,ASHANTI,ASANTE MAMPONG,GHA-2024-10-01_nOPV,nOPV2,Rnd1,23,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,24,36,60,19,23,42,18,Fail,poor,0,0,3,0,0,13,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16.67,0,0,72.22,11.11,0.3
GHA,ASHANTI,ASANTE MAMPONG,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
