country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_market,abs_reason_in_playground,abs_reason_other,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_covid_19,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_no_felt_need,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
LIB,GRAND CAPE MOUNT,PORKPA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,11,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,38,22,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,93.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,GRAND CAPE MOUNT,PORKPA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND CAPE MOUNT,PORKPA DISTRICT,Liberia,nOPV2,Rnd1,8,2021-03-29T00:00:00Z,2021-04-02,2021-04-03,9,11,20,9,11,20,40,Fail,very poor,0,0,0,0,0,0,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2
LIB,GRAND CAPE MOUNT,TEWOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,17,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,29,29,58,2,Pass,high,0,0,1,0,0,1,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
LIB,GRAND CAPE MOUNT,TEWOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,24,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND CAPE MOUNT,TEWOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,18,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,44,16,60,44,16,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND CAPE MOUNT,TEWOR DISTRICT,Liberia,nOPV2,Rnd2,21,2021-05-29T00:00:00Z,2021-06-02,2021-06-04,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,B-HAI DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,22,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,B-HAI DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,B-HAI DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,20,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,CAVALLA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,28,32,60,27,28,55,5,Fail,moderate,1,3,0,0,0,0,1,85,0,0,0,0,0,0,0,1,0,0,0,0,20,60,0,0,0,0,20,0.08
LIB,GRAND GEDEH,CAVALLA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,22,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,CAVALLA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,CAVALLA DISTRICT,Liberia,nOPV2,Rnd2,21,2021-05-31T00:00:00Z,2021-06-04,2021-06-04,24,36,60,24,35,59,1,Pass,high,0,1,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
LIB,GRAND GEDEH,GBAO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,18,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,GBAO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,GBAO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,83.33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
LIB,GRAND GEDEH,KONOBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,20,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,1,0,48.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
LIB,GRAND GEDEH,KONOBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,22,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,KONOBO DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,15,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,24,26,50,24,26,50,10,Fail,poor,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
LIB,GRAND GEDEH,PUTU DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,22,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,PUTU DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,PUTU DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,42,18,60,42,18,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,TCHIEN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,17,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,27,33,60,26,31,57,3,Pass,high,0,1,1,0,0,0,1,85,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0.05
LIB,GRAND GEDEH,TCHIEN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,TCHIEN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,23,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND GEDEH,TCHIEN DISTRICT,Liberia,nOPV2,Rnd2,21,2021-06-01T00:00:00Z,2021-06-05,2021-06-06,33,27,60,26,23,49,11,Fail,poor,0,6,3,0,0,0,2,68.33,1,2,0,0,0,0,0,0,0,0,0,0,0,54.55,27.27,0,0,0,18.18,0.18
LIB,GRAND KRU,BARCLAYVILLE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,11,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,24,36,60,22,36,58,2,Pass,high,0,0,2,0,0,0,0,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
LIB,GRAND KRU,BARCLAYVILLE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,23,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,30,30,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
LIB,GRAND KRU,BARCLAYVILLE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND KRU,BARCLAYVILLE DISTRICT,Liberia,nOPV2,Rnd1,8,2021-03-30T00:00:00Z,2021-04-03,2021-04-07,31,29,60,29,28,57,3,Pass,high,0,1,0,0,0,1,1,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,0.05
LIB,GRAND KRU,BARCLAYVILLE DISTRICT,Liberia,nOPV2,Rnd2,6,2021-05-29T00:00:00Z,2021-06-02,2021-06-04,25,35,60,25,33,58,2,Pass,high,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
LIB,GRAND KRU,BUAH DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,21,28,49,11,Fail,poor,0,0,8,0,3,0,0,60,0,6,0,0,1,1,0,0,0,0,0,0,0,0,72.73,0,27.27,0,0,0.18
LIB,GRAND KRU,BUAH DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,20,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,27,23,50,22,17,39,21,Fail,very poor,0,3,1,0,0,7,10,66,0,0,0,0,1,0,0,0,0,0,0,0,0,14.29,4.76,0,0,33.33,47.62,0.42
LIB,GRAND KRU,BUAH DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,16,44,60,16,44,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND KRU,DORBOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,23,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,32,22,54,6,Fail,moderate,0,2,4,0,0,0,0,61.67,1,2,0,0,1,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.1
LIB,GRAND KRU,DORBOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,6,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,31,29,60,31,27,58,2,Pass,high,0,0,1,1,0,0,0,78.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,50,0,0,0,0.03
LIB,GRAND KRU,DORBOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,15,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,20,50,30,20,50,10,Fail,poor,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
LIB,GRAND KRU,JRAOH DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,7,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND KRU,JRAOH DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,9,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,28,22,50,28,22,50,10,Fail,poor,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
LIB,GRAND KRU,JRAOH DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,16,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND KRU,JRAOH DISTRICT,Liberia,nOPV2,Rnd2,21,2021-06-01T00:00:00Z,2021-06-05,2021-06-07,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,GRAND KRU,TREHN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,6,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,GRAND KRU,TREHN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,5,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,23,27,50,23,27,50,10,Fail,poor,0,0,0,0,0,0,10,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
LIB,GRAND KRU,TREHN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,19,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,LOFA,FOYA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,LOFA,FOYA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,LOFA,FOYA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,FOYA DISTRICT,Liberia,nOPV2,Rnd2,21,2021-05-31T00:00:00Z,2021-06-04,2021-06-05,29,31,60,20,28,48,12,Fail,poor,0,3,8,0,0,1,0,81.67,2,4,0,2,0,0,0,0,0,0,0,0,0,25,66.67,0,0,8.33,0,0.2
LIB,LOFA,KOLAHUN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,KOLAHUN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,LOFA,KOLAHUN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,SALAYEA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,SALAYEA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,SALAYEA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,SALAYEA DISTRICT,Liberia,nOPV2,Rnd1,4,2021-03-29T00:00:00Z,2021-04-02,2021-04-02,3,7,10,3,7,10,50,Fail,very poor,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
LIB,LOFA,VAHUN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,10,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,21,19,40,21,19,40,20,Fail,very poor,0,0,0,0,0,0,20,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
LIB,LOFA,VAHUN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,VAHUN DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,VOINJAMA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,27,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,VOINJAMA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,VOINJAMA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,VOINJAMA DISTRICT,Liberia,nOPV2,Rnd1,6,2021-03-29T00:00:00Z,2021-04-02,2021-04-02,5,5,10,5,5,10,50,Fail,very poor,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
LIB,LOFA,ZORZOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
LIB,LOFA,ZORZOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,ZORZOR DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,LOFA,ZORZOR DISTRICT,Liberia,nOPV2,Rnd1,5,2021-03-29T00:00:00Z,2021-04-02,2021-04-02,3,7,10,3,7,10,50,Fail,very poor,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5
LIB,LOFA,ZORZOR DISTRICT,Liberia,nOPV2,Rnd2,21,2021-05-31T00:00:00Z,2021-06-04,2021-06-06,35,25,60,34,24,58,2,Pass,high,0,2,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
LIB,MARGIBI,FIRESTONE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,63.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
LIB,MARGIBI,FIRESTONE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,27,33,60,25,31,56,4,Fail,moderate,0,0,4,0,0,0,0,81.67,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
LIB,MARGIBI,FIRESTONE DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,6,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,36,24,60,24,16,40,20,Fail,very poor,0,14,3,1,1,1,0,90,0,2,1,0,0,0,0,0,0,0,0,0,0,70,15,5,5,5,0,0.33
LIB,MARGIBI,GIBI DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,34,26,60,9,12,21,39,Fail,very poor,0,39,0,0,0,0,0,28.33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.65
LIB,MARGIBI,GIBI DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,30,30,60,21,23,44,16,Fail,poor,0,10,6,0,0,0,0,45,0,5,0,0,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,0,0.27
LIB,MARGIBI,GIBI DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd3,14,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,20,30,50,20,29,49,11,Fail,poor,0,0,0,0,0,0,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.22
LIB,MARGIBI,KAKATA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd1,22,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,27,33,60,22,28,50,10,Fail,poor,0,10,0,0,0,0,0,76.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
LIB,MARGIBI,KAKATA DISTRICT,LBR-2024-05-01_nOPV,nOPV2,Rnd2,21,2024-06-07T00:00:00Z,2024-06-11,2024-06-12,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
