country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_farm,abs_reason_travelled,abs_reason_in_playground,abs_reason_other,abs_reason_market,abs_reason_school,nc_reason_others,nc_reason_no_felt_need,nc_reason_vaccines_safety,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
COG,BOUENZA,LOUDIMA,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,25,35,60,23,31,54,6,Fail,moderate,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0.1
COG,BOUENZA,LOUDIMA,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,30,30,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
COG,BOUENZA,LOUDIMA,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-11T00:00:00Z,2023-12-15,2023-12-17,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,LOUDIMA,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-03-31T00:00:00Z,2024-04-04,2024-04-05,31,29,60,30,29,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
COG,BOUENZA,LOUDIMA,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,LOUDIMA,nVPO,nOPV2,Rnd1,11,2021-05-28T00:00:00Z,2021-06-01,2021-06-04,28,32,60,27,32,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
COG,BOUENZA,LOUDIMA,nVPO,nOPV2,Rnd2,12,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,36,24,60,34,22,56,4,Fail,moderate,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,25,0,50,0,0,0,25,0.07
COG,BOUENZA,LOUTÉTÉ,CNG-2023-05-bOPV,bOPV,Rnd1,18,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,LOUTÉTÉ,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,30,30,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
COG,BOUENZA,LOUTÉTÉ,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-11T00:00:00Z,2023-12-15,2023-12-17,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,LOUTÉTÉ,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-03-31T00:00:00Z,2024-04-04,2024-04-05,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,LOUTÉTÉ,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
COG,BOUENZA,LOUTÉTÉ,nVPO,nOPV2,Rnd1,6,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,28,32,60,23,26,49,11,Fail,poor,1,1,3,1,0,0,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,9.09,9.09,27.27,9.09,0,0,45.45,0.18
COG,BOUENZA,LOUTÉTÉ,nVPO,nOPV2,Rnd2,6,2021-08-21T00:00:00Z,2021-08-25,2021-08-25,27,33,60,25,28,53,7,Fail,moderate,3,0,4,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,0,0,0,42.86,0,57.14,0,0,0,0,0.12
COG,BOUENZA,MADINGOU,CNG-2023-05-bOPV,bOPV,Rnd1,14,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,33,27,60,25,23,48,12,Fail,poor,0,4,8,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.2
COG,BOUENZA,MADINGOU,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,23,37,60,20,30,50,10,Fail,poor,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.17
COG,BOUENZA,MADINGOU,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-11T00:00:00Z,2023-12-15,2023-12-17,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
COG,BOUENZA,MADINGOU,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-03-31T00:00:00Z,2024-04-04,2024-04-06,32,28,60,31,27,58,2,Pass,high,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,100,0,0,0,0,0,0,0.03
COG,BOUENZA,MADINGOU,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,MADINGOU,nVPO,nOPV2,Rnd1,30,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,39,21,60,30,18,48,12,Fail,poor,2,6,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,16.67,50,33.33,0,0,0,0,0.2
COG,BOUENZA,MADINGOU,nVPO,nOPV2,Rnd2,30,2021-08-21T00:00:00Z,2021-08-25,2021-08-27,39,21,60,33,21,54,6,Fail,moderate,1,0,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,16.67,0,50,16.67,0,16.67,0,0.1
COG,BOUENZA,MOUYONDZI,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,MOUYONDZI,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
COG,BOUENZA,MOUYONDZI,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-11T00:00:00Z,2023-12-15,2023-12-17,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
COG,BOUENZA,MOUYONDZI,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-05,32,28,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
COG,BOUENZA,MOUYONDZI,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,MOUYONDZI,nVPO,nOPV2,Rnd1,24,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,27,33,60,9,17,26,34,Fail,very poor,3,4,8,0,1,10,8,0,7,0,0,1,0,0,2,0,0,1,0,0,0,0,8.82,11.76,23.53,0,2.94,29.41,23.53,0.57
COG,BOUENZA,MOUYONDZI,nVPO,nOPV2,Rnd2,24,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
COG,BOUENZA,NKAYI,CNG-2023-05-bOPV,bOPV,Rnd1,16,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,30,30,60,21,23,44,16,Fail,poor,0,12,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,18.75,0,0,6.25,0,0.27
COG,BOUENZA,NKAYI,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
COG,BOUENZA,NKAYI,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-11T00:00:00Z,2023-12-15,2023-12-16,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BOUENZA,NKAYI,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-03-31T00:00:00Z,2024-04-04,2024-04-05,31,29,60,30,26,56,4,Fail,moderate,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
COG,BOUENZA,NKAYI,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
COG,BOUENZA,NKAYI,nVPO,nOPV2,Rnd1,18,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,31,29,60,26,22,48,12,Fail,poor,2,6,4,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,16.67,50,33.33,0,0,0,0,0.2
COG,BOUENZA,NKAYI,nVPO,nOPV2,Rnd2,18,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,24,36,60,23,34,57,3,Pass,high,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
COG,BRAZZAVILLE,BACONGO,CNG-2023-05-bOPV,bOPV,Rnd1,15,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,28,32,60,27,31,58,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
COG,BRAZZAVILLE,BACONGO,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,29,31,60,18,28,46,14,Fail,poor,0,6,5,0,1,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,42.86,35.71,0,7.14,14.29,0,0.23
COG,BRAZZAVILLE,BACONGO,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-10T00:00:00Z,2023-12-14,2023-12-15,36,24,60,29,19,48,12,Fail,poor,4,3,5,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,1,0,0,0,33.33,25,41.67,0,0,0,0,0.2
COG,BRAZZAVILLE,BACONGO,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-06,31,29,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
COG,BRAZZAVILLE,BACONGO,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,24,36,60,24,35,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
COG,BRAZZAVILLE,BACONGO,nVPO,nOPV2,Rnd1,18,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,31,29,60,23,22,45,15,Fail,poor,3,0,7,0,0,2,3,0,0,1,0,2,1,3,1,0,0,1,0,1,0,0,20,0,46.67,0,0,13.33,20,0.25
COG,BRAZZAVILLE,BACONGO,nVPO,nOPV2,Rnd2,21,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,DJIRI,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,31,29,60,29,29,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
COG,BRAZZAVILLE,DJIRI,CNG-2023-05-bOPV,bOPV,Rnd2,12,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,32,28,60,6,8,14,46,Fail,very poor,0,27,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,58.7,6.52,0,0,34.78,0,0.77
COG,BRAZZAVILLE,DJIRI,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-10T00:00:00Z,2023-12-14,2023-12-15,28,32,60,4,8,12,48,Fail,very poor,1,18,3,0,0,26,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2.08,37.5,6.25,0,0,54.17,0,0.8
COG,BRAZZAVILLE,DJIRI,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-06,28,32,60,7,3,10,50,Fail,very poor,0,0,8,1,0,41,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,16,2,0,82,0,0.83
COG,BRAZZAVILLE,DJIRI,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,32,28,60,28,25,53,7,Fail,moderate,0,0,6,1,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,85.71,14.29,0,0,0,0.12
COG,BRAZZAVILLE,DJIRI,nVPO,nOPV2,Rnd1,24,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,31,29,60,4,3,7,53,Fail,very poor,1,34,7,1,0,7,3,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,1.89,64.15,13.21,1.89,0,13.21,5.66,0.88
COG,BRAZZAVILLE,DJIRI,nVPO,nOPV2,Rnd2,21,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,28,32,60,19,20,39,21,Fail,very poor,8,5,5,0,0,1,2,0,1,0,0,2,1,1,0,7,0,0,0,1,0,0,38.1,23.81,23.81,0,0,4.76,9.52,0.35
COG,BRAZZAVILLE,ILE MBAMOU,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,ILE MBAMOU,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,ILE MBAMOU,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-10T00:00:00Z,2023-12-14,2023-12-16,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,ILE MBAMOU,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-07,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,ILE MBAMOU,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,ILE MBAMOU,nVPO,nOPV2,Rnd2,16,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
COG,BRAZZAVILLE,MADIBOU,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,26,34,60,24,30,54,6,Fail,moderate,1,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,16.67,50,33.33,0,0,0,0,0.1
COG,BRAZZAVILLE,MADIBOU,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,32,28,60,20,22,42,18,Fail,poor,1,4,1,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.56,22.22,5.56,0,0,66.67,0,0.3
COG,BRAZZAVILLE,MADIBOU,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-10T00:00:00Z,2023-12-14,2023-12-15,33,27,60,20,14,34,26,Fail,very poor,2,4,7,0,0,13,0,0,0,2,0,1,2,2,0,0,1,0,0,0,1,0,7.69,15.38,26.92,0,0,50,0,0.43
COG,BRAZZAVILLE,MADIBOU,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-06,23,37,60,22,35,57,3,Pass,high,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0,0.05
COG,BRAZZAVILLE,MADIBOU,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,25,35,60,24,34,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
COG,BRAZZAVILLE,MADIBOU,nVPO,nOPV2,Rnd1,30,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,27,33,60,16,15,31,29,Fail,very poor,3,10,8,0,0,6,2,0,0,1,2,2,3,0,1,0,0,1,0,0,1,0,10.34,34.48,27.59,0,0,20.69,6.9,0.48
COG,BRAZZAVILLE,MADIBOU,nVPO,nOPV2,Rnd2,24,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,31,29,60,23,20,43,17,Fail,poor,2,10,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,11.76,58.82,17.65,0,5.88,0,5.88,0.28
COG,BRAZZAVILLE,MAKÉLÉKÉLÉ,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,35,25,60,30,22,52,8,Fail,moderate,0,2,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,12.5,0,0,62.5,0,0.13
COG,BRAZZAVILLE,MAKÉLÉKÉLÉ,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
COG,BRAZZAVILLE,MAKÉLÉKÉLÉ,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-10T00:00:00Z,2023-12-14,2023-12-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,MAKÉLÉKÉLÉ,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-06,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,MAKÉLÉKÉLÉ,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,27,33,60,18,26,44,16,Fail,poor,7,0,5,0,0,4,0,0,0,2,0,0,3,0,0,1,0,5,0,1,0,0,43.75,0,31.25,0,0,25,0,0.27
COG,BRAZZAVILLE,MAKÉLÉKÉLÉ,nVPO,nOPV2,Rnd1,16,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,25,35,60,19,29,48,12,Fail,poor,0,1,3,0,1,4,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8.33,25,0,8.33,33.33,25,0.2
COG,BRAZZAVILLE,MAKÉLÉKÉLÉ,nVPO,nOPV2,Rnd2,28,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,31,29,60,28,27,55,5,Fail,moderate,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,20,20,0,0.08
COG,BRAZZAVILLE,MFILOU,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,29,31,60,23,29,52,8,Fail,moderate,6,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,0,0,0,0,75,0,25,0,0,0,0,0.13
COG,BRAZZAVILLE,MFILOU,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,28,32,60,19,23,42,18,Fail,poor,0,4,5,4,0,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22.22,27.78,22.22,0,5.56,22.22,0.3
COG,BRAZZAVILLE,MFILOU,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-10T00:00:00Z,2023-12-14,2023-12-15,33,27,60,25,20,45,15,Fail,poor,0,12,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,80,13.33,0,0,6.67,0,0.25
COG,BRAZZAVILLE,MFILOU,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-06,25,35,60,25,31,56,4,Fail,moderate,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
COG,BRAZZAVILLE,MFILOU,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,BRAZZAVILLE,MFILOU,nVPO,nOPV2,Rnd1,21,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,28,32,60,18,25,43,17,Fail,poor,4,5,4,0,0,3,1,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,23.53,29.41,23.53,0,0,17.65,5.88,0.28
COG,BRAZZAVILLE,MFILOU,nVPO,nOPV2,Rnd2,9,2021-08-21T00:00:00Z,2021-08-25,2021-08-26,28,32,60,24,30,54,6,Fail,moderate,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.67,66.67,0,16.67,0,0,0,0.1
COG,BRAZZAVILLE,MOUNGALI,CNG-2023-05-bOPV,bOPV,Rnd1,12,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,28,32,60,25,32,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
COG,BRAZZAVILLE,MOUNGALI,CNG-2023-05-bOPV,bOPV,Rnd2,21,2023-08-25T00:00:00Z,2023-08-29,2023-08-30,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
COG,BRAZZAVILLE,MOUNGALI,CNG-2023-10-nOPV,nOPV2,Rnd1,21,2023-12-10T00:00:00Z,2023-12-14,2023-12-15,32,28,60,29,28,57,3,Pass,high,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,33.33,0,66.67,0,0,0,0,0.05
COG,BRAZZAVILLE,MOUNGALI,CNG-2023-10-nOPV,nOPV2,Rnd2,21,2024-04-01T00:00:00Z,2024-04-05,2024-04-06,26,34,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
COG,BRAZZAVILLE,MOUNGALI,CNG-2024-08-BOPV,bOPV,Rnd1,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,30,24,54,6,Fail,moderate,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,83.33,0,0.1
COG,BRAZZAVILLE,MOUNGALI,nVPO,nOPV2,Rnd1,18,2021-05-28T00:00:00Z,2021-06-01,2021-06-02,39,21,60,25,17,42,18,Fail,poor,2,5,8,0,0,2,1,0,0,4,0,2,0,2,0,0,1,0,0,1,0,0,11.11,27.78,44.44,0,0,11.11,5.56,0.3
COG,BRAZZAVILLE,MOUNGALI,nVPO,nOPV2,Rnd2,21,2021-08-21T00:00:00Z,2021-08-25,2021-08-25,31,29,60,28,23,51,9,Fail,poor,2,2,2,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,22.22,22.22,22.22,0,0,22.22,11.11,0.15
COG,BRAZZAVILLE,OUENZÉ,CNG-2023-05-bOPV,bOPV,Rnd1,21,2023-06-09T00:00:00Z,2023-06-13,2023-06-14,33,27,60,29,24,53,7,Fail,moderate,1,1,3,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,14.29,14.29,42.86,0,0,14.29,14.29,0.12
