country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_market,abs_reason_travelled,abs_reason_school,abs_reason_other,abs_reason_farm,abs_reason_in_playground,nc_reason_too_many_rnd,nc_reason_no_felt_need,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_religious_cultural,nc_reason_others,nc_reason_vaccines_safety,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CIV,AGNEBY-TIASSA,AGBOVILLE,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,AGNEBY-TIASSA,AGBOVILLE,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,AGNEBY-TIASSA,AGBOVILLE,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY-TIASSA,AGBOVILLE,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,AGNEBY-TIASSA,AGBOVILLE,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,29,29,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,AGNEBY-TIASSA,SIKENSI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,32,28,60,31,27,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,AGNEBY-TIASSA,SIKENSI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,34,26,60,33,26,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0.02
CIV,AGNEBY-TIASSA,SIKENSI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,22,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,28,32,60,28,30,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,AGNEBY-TIASSA,SIKENSI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,34,26,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,AGNEBY-TIASSA,SIKENSI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,29,31,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,AGNEBY-TIASSA,TIASSALE,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-28,34,26,60,30,25,55,5,Fail,moderate,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,0,0,20,0,0.08
CIV,AGNEBY-TIASSA,TIASSALE,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY-TIASSA,TIASSALE,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY-TIASSA,TIASSALE,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY-TIASSA,TIASSALE,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY_TIASSA,AGBOVILLE,YOPOUGON EST,mOPV,Rnd1,18,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,36,24,60,33,23,56,4,Fail,moderate,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,50,0,0,0,25,0.07
CIV,AGNEBY_TIASSA,AGBOVILLE,YOPOUGON EST,mOPV,Rnd2,23,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,33,27,60,33,25,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CIV,AGNEBY_TIASSA,AGBOVILLE,nOPV2022,nOPV2,Rnd1,22,2022-06-17T00:00:00Z,2022-06-21,2022-06-22,31,29,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
CIV,AGNEBY_TIASSA,AGBOVILLE,nOPV2022,nOPV2,Rnd2,21,2022-09-24T00:00:00Z,2022-09-28,2022-09-29,31,29,60,29,28,57,3,Pass,high,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
CIV,AGNEBY_TIASSA,SIKENSI,YOPOUGON EST,mOPV,Rnd1,16,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,30,30,60,26,28,54,6,Fail,moderate,2,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,33.33,0,50,0,0,0,16.67,0.1
CIV,AGNEBY_TIASSA,SIKENSI,YOPOUGON EST,mOPV,Rnd2,21,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,33,27,60,32,25,57,3,Pass,high,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,66.67,0,33.33,0,0,0,0,0.05
CIV,AGNEBY_TIASSA,SIKENSI,nOPV2022,nOPV2,Rnd1,21,2022-06-17T00:00:00Z,2022-06-21,2022-06-22,26,34,60,22,24,46,14,Fail,poor,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.23
CIV,AGNEBY_TIASSA,SIKENSI,nOPV2022,nOPV2,Rnd2,21,2022-09-25T00:00:00Z,2022-09-29,2022-09-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY_TIASSA,TIASSALE,YOPOUGON EST,mOPV,Rnd1,19,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY_TIASSA,TIASSALE,YOPOUGON EST,mOPV,Rnd2,22,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,AGNEBY_TIASSA,TIASSALE,nOPV2022,nOPV2,Rnd1,21,2022-06-17T00:00:00Z,2022-06-21,2022-06-22,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,AGNEBY_TIASSA,TIASSALE,nOPV2022,nOPV2,Rnd2,21,2022-09-24T00:00:00Z,2022-09-28,2022-09-29,30,30,60,28,29,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
CIV,BAFING,KORO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,36,24,60,34,24,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,BAFING,KORO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,15,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,27,23,50,26,22,48,12,Fail,poor,0,0,2,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,83.33,0.24
CIV,BAFING,KORO,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,KORO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,KORO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BAFING,KORO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,KORO,YOPOUGON EST,mOPV,Rnd1,13,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,29,31,60,29,29,58,2,Pass,high,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,BAFING,KORO,YOPOUGON EST,mOPV,Rnd2,20,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,OUANINOU,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BAFING,OUANINOU,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,OUANINOU,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,OUANINOU,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BAFING,OUANINOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,24,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,OUANINOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,OUANINOU,YOPOUGON EST,mOPV,Rnd2,25,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,TOUBA,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BAFING,TOUBA,CIV-2023-09-01_nOPV,nOPV2,Rnd2,23,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,29,31,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BAFING,TOUBA,CIV-2024-04-01_nOPV,nOPV2,Rnd1,21,2024-05-10T00:00:00Z,2024-05-14,2024-05-15,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,TOUBA,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,32,28,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,BAFING,TOUBA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,36,24,60,35,24,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,BAFING,TOUBA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAFING,TOUBA,YOPOUGON EST,mOPV,Rnd1,10,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,31,29,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,BAFING,TOUBA,YOPOUGON EST,mOPV,Rnd2,19,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAGOUE,BOUNDIALI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,29,31,60,28,22,50,10,Fail,poor,0,6,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.17
CIV,BAGOUE,BOUNDIALI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BAGOUE,BOUNDIALI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,27,33,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BAGOUE,BOUNDIALI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,25,35,60,25,32,57,3,Pass,high,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33.33,0,0,0,0,66.67,0,0.05
CIV,BAGOUE,BOUNDIALI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BAGOUE,BOUNDIALI,YOPOUGON EST,mOPV,Rnd1,6,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,30,30,60,27,27,54,6,Fail,moderate,0,0,6,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.1
CIV,BAGOUE,BOUNDIALI,YOPOUGON EST,mOPV,Rnd2,23,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,29,31,60,27,31,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,BAGOUE,KOUTO,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,26,34,60,24,31,55,5,Fail,moderate,1,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,20,0,80,0,0,0,0,0.08
CIV,BAGOUE,KOUTO,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,30,30,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CIV,BAGOUE,KOUTO,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,28,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,BAGOUE,KOUTO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,29,31,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
CIV,BAGOUE,KOUTO,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,26,34,60,24,34,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CIV,BAGOUE,KOUTO,YOPOUGON EST,mOPV,Rnd1,21,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BAGOUE,KOUTO,YOPOUGON EST,mOPV,Rnd2,20,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAGOUE,TENGRELA,CIV-2023-09-01_nOPV,nOPV2,Rnd1,20,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAGOUE,TENGRELA,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-03-11,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAGOUE,TENGRELA,CIV-2024-04-01_nOPV,nOPV2,Rnd2,18,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAGOUE,TENGRELA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAGOUE,TENGRELA,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BAGOUE,TENGRELA,YOPOUGON EST,mOPV,Rnd1,17,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,31,29,60,11,10,21,39,Fail,very poor,0,2,7,0,0,29,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5.13,17.95,0,0,74.36,2.56,0.65
CIV,BAGOUE,TENGRELA,YOPOUGON EST,mOPV,Rnd2,20,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,DIDIEVI,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BELIER,DIDIEVI,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,29,31,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CIV,BELIER,DIDIEVI,CIV-2024-04-01_nOPV,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,25,35,60,24,34,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50,0,50,0,0,0,0,0.03
CIV,BELIER,DIDIEVI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,38,22,60,37,22,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
CIV,BELIER,DIDIEVI,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,36,24,60,36,22,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CIV,BELIER,DIDIEVI,YOPOUGON EST,mOPV,Rnd1,21,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,DIDIEVI,YOPOUGON EST,mOPV,Rnd2,21,2020-10-11T00:00:00Z,2020-10-15,2020-10-17,36,24,60,35,24,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
CIV,BELIER,TIEBISSOU,CIV-2023-09-01_nOPV,nOPV2,Rnd1,21,2023-09-23T00:00:00Z,2023-09-27,2023-09-29,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,TIEBISSOU,CIV-2023-09-01_nOPV,nOPV2,Rnd2,21,2023-01-07T00:00:00Z,2023-01-11,2023-02-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,TIEBISSOU,CIV-2024-04-01_nOPV,nOPV2,Rnd2,20,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CIV,BELIER,TIEBISSOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd1,22,2025-02-28T00:00:00Z,2025-03-04,2025-03-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,TIEBISSOU,CIV-2025-02-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-30T00:00:00Z,2025-06-03,2025-06-04,28,32,60,27,30,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CIV,BELIER,TIEBISSOU,YOPOUGON EST,mOPV,Rnd1,17,2020-09-20T00:00:00Z,2020-09-24,2020-09-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIV,BELIER,TIEBISSOU,YOPOUGON EST,mOPV,Rnd2,22,2020-10-11T00:00:00Z,2020-10-15,2020-10-16,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
