country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_non_compliance,r_house_not_visited,r_childabsent,r_security,r_childnotborn,care_giver_informed_sia,percent_care_giver_informed_sia,total_missed,status,performance,tot_r,other_r,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r
NIE,Kano,Takai,OBR_name,nOPV2,,12,2023-12-23,2023-12-27,2023-12-28,2023,61,59,120,61,58,119,1,1,0,0,0,0,120,100,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Kano,Tarauni,NGA-2021-014-1,bOPV,Rnd7,6,2021-06-27,2021-07-01,2021-07-02,2021,23,37,60,23,36,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Tarauni,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-19,2021-09-23,2021-09-24,2021,30,30,60,30,28,58,2,0,2,0,0,0,60,100,2,Pass,high,2,0,0,100,0,0,0,0
NIE,Kano,Tarauni,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-12,2020-01-16,2020-01-17,2020,23,37,60,22,35,57,3,0,0,3,0,0,50,83.33,3,Pass,high,3,0,0,0,100,0,0,0
NIE,Kano,Tarauni,NGA-20DS-01-2020,bOPV,Rnd11,6,2020-11-01,2020-11-05,2020-11-06,2020,32,28,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tarauni,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,2023,32,28,60,30,27,57,3,0,1,2,0,0,60,100,3,Pass,high,3,0,0,33.33,66.67,0,0,0
NIE,Kano,Tarauni,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,33,27,60,33,27,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tarauni,NIE-2024-nOPV2,nOPV2,Rnd3,9,2024-09-28,2024-10-02,2024-10-03,2024,48,42,90,48,42,90,0,0,0,0,0,0,62,68.89,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tarauni,NIE-2024-nOPV2,nOPV2,,9,2024-08-07,2024-08-11,2024-08-12,2024,43,47,90,43,46,89,1,0,0,1,0,0,63,70,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Tarauni,OBR_name,bOPV,Rnd1,6,2022-01-10,2022-01-14,2022-01-15,2022,36,24,60,36,24,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tarauni,OBR_name,bOPV,Rnd5,6,2022-05-15,2022-05-19,2022-05-20,2022,33,27,60,33,27,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tarauni,OBR_name,bOPV,,6,2022-02-13,2022-02-17,2022-02-18,2022,31,29,60,29,29,58,2,0,0,2,0,0,60,100,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kano,Tarauni,OBR_name,nOPV2,Rnd1,6,2025-01-16,2025-01-20,2025-01-21,2025,24,36,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tarauni,OBR_name,nOPV2,Rnd4,10,2026-04-02,2026-04-06,2026-04-07,2026,43,57,100,42,57,99,1,0,0,1,0,0,99,99,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Tarauni,OBR_name,nOPV2,,12,2023-12-23,2023-12-27,2023-12-28,2023,52,68,120,52,68,120,0,0,0,0,0,0,120,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tofa,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-19,2021-09-23,2021-09-24,2021,28,32,60,26,31,57,3,0,1,2,0,0,1,1.67,3,Pass,high,3,0,0,33.33,66.67,0,0,0
NIE,Kano,Tofa,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-12,2020-01-16,2020-01-17,2020,35,25,60,31,23,54,6,1,2,3,0,0,20,33.33,6,Fail,moderate,6,0,16.67,33.33,50,0,0,0
NIE,Kano,Tofa,NGA-20DS-01-2020,bOPV,Rnd11,6,2020-11-01,2020-11-05,2020-11-06,2020,35,25,60,35,23,58,2,1,0,1,0,0,58,96.67,2,Pass,high,2,0,50,0,50,0,0,0
NIE,Kano,Tofa,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,2020,30,30,60,29,30,59,1,0,0,1,0,0,39,65,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Tofa,NIE-2023-07-03_nOPV,nOPV2,Rnd4,1,2023-12-14,2023-12-18,2023-12-19,2023,2,8,10,2,7,9,1,0,0,1,0,0,10,100,51,Fail,very poor,1,50,0,0,1.96,0,0,98.04
NIE,Kano,Tofa,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,31,29,60,31,29,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tofa,NIE-2024-nOPV2,nOPV2,Rnd3,4,2024-09-28,2024-10-02,2024-10-03,2024,19,21,40,19,21,40,0,0,0,0,0,0,40,100,20,Fail,very poor,0,20,0,0,0,0,0,100
NIE,Kano,Tofa,NIE-2024-nOPV2,nOPV2,,2,2024-08-07,2024-08-11,2024-08-12,2024,10,10,20,10,10,20,0,0,0,0,0,0,20,100,40,Fail,very poor,0,40,0,0,0,0,0,100
NIE,Kano,Tofa,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,34,26,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tofa,OBR_name,nOPV2,Rnd4,6,2026-04-04,2026-04-08,2026-04-09,2026,29,31,60,29,30,59,1,0,0,1,0,0,13,21.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Tofa,OBR_name,nOPV2,,17,2023-11-27,2023-12-01,2023-12-02,2023,74,96,170,74,95,169,1,0,1,0,0,0,169,99.41,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Kano,Tsanyawa,NGA-2021-014-1,bOPV,Rnd7,6,2021-06-27,2021-07-01,2021-07-02,2021,29,31,60,29,29,58,2,0,1,1,0,0,55,91.67,2,Pass,high,2,0,0,50,50,0,0,0
NIE,Kano,Tsanyawa,NGA-2021-020-2,bOPV,Rnd9,3,2021-09-19,2021-09-23,2021-09-24,2021,17,13,30,17,13,30,0,0,0,0,0,0,30,100,30,Fail,very poor,0,30,0,0,0,0,0,100
NIE,Kano,Tsanyawa,NGA-20DS-01-2020,bOPV,Rnd11,6,2020-11-01,2020-11-05,2020-11-06,2020,41,19,60,37,18,55,5,0,4,1,0,0,6,10,5,Fail,moderate,5,0,0,80,20,0,0,0
NIE,Kano,Tsanyawa,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,2020,28,32,60,28,31,59,1,0,0,1,0,0,58,96.67,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Tsanyawa,NIE-2024-nOPV2,nOPV2,Rnd3,4,2024-09-28,2024-10-02,2024-10-03,2024,26,14,40,26,14,40,0,0,0,0,0,0,10,25,20,Fail,very poor,0,20,0,0,0,0,0,100
NIE,Kano,Tsanyawa,NIE-2024-nOPV2,nOPV2,,2,2024-08-07,2024-08-11,2024-08-12,2024,9,11,20,9,11,20,0,0,0,0,0,0,1,5,40,Fail,very poor,0,40,0,0,0,0,0,100
NIE,Kano,Tsanyawa,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,31,29,60,31,27,58,2,0,0,2,0,0,60,100,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kano,Tsanyawa,OBR_name,bOPV,Rnd1,6,2021-01-24,2021-01-28,2021-01-29,2021,33,27,60,31,27,58,2,0,0,2,0,0,59,98.33,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kano,Tsanyawa,OBR_name,bOPV,,6,2022-02-13,2022-02-17,2022-02-18,2022,26,34,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tsanyawa,OBR_name,nOPV2,Rnd4,6,2026-04-04,2026-04-08,2026-04-09,2026,26,34,60,26,33,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Tsanyawa,OBR_name,nOPV2,,17,2023-11-27,2023-12-01,2023-12-02,2023,85,85,170,84,82,166,4,1,3,0,0,0,128,75.29,4,Fail,moderate,4,0,25,75,0,0,0,0
NIE,Kano,Tudun Wada,NGA-2021-014-1,bOPV,Rnd7,6,2021-06-27,2021-07-01,2021-07-02,2021,34,26,60,34,26,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-20,2021-09-24,2021-09-25,2021,33,27,60,33,27,60,0,0,0,0,0,0,0,0,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-12,2020-01-16,2020-01-17,2020,27,33,60,27,33,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,2020,32,28,60,32,28,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NIE-2023-07-03_nOPV,nOPV2,Rnd3,6,2023-11-04,2023-11-08,2023-11-09,2023,31,29,60,31,29,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NIE-2023-07-03_nOPV,nOPV2,Rnd4,1,2023-12-14,2023-12-18,2023-12-19,2023,7,3,10,7,3,10,0,0,0,0,0,0,10,100,50,Fail,very poor,0,50,0,0,0,0,0,100
NIE,Kano,Tudun Wada,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,31,29,60,30,28,58,2,2,0,0,0,0,60,100,2,Pass,high,2,0,100,0,0,0,0,0
NIE,Kano,Tudun Wada,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,30,30,60,29,30,59,1,0,1,0,0,0,35,58.33,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Kano,Tudun Wada,NIE-2024-nOPV2,nOPV2,Rnd3,10,2024-09-28,2024-10-02,2024-10-03,2024,55,45,100,55,45,100,0,0,0,0,0,0,100,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NIE-2024-nOPV2,nOPV2,Rnd7,1,2024-07-07,2024-07-11,2024-07-12,2024,6,4,10,6,4,10,0,0,0,0,0,0,10,100,50,Fail,very poor,0,50,0,0,0,0,0,100
NIE,Kano,Tudun Wada,NIE-2024-nOPV2,nOPV2,,7,2024-08-07,2024-08-11,2024-08-12,2024,34,36,70,34,36,70,0,0,0,0,0,0,54,77.14,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,22,38,60,22,35,57,3,0,0,3,0,0,58,96.67,3,Pass,high,3,0,0,0,100,0,0,0
NIE,Kano,Tudun Wada,OBR_name,bOPV,Rnd1,6,2021-01-24,2021-01-28,2021-01-29,2021,27,33,60,26,33,59,1,1,0,0,0,0,60,100,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Kano,Tudun Wada,OBR_name,bOPV,Rnd5,6,2022-05-15,2022-05-19,2022-05-20,2022,25,35,60,25,35,60,0,0,0,0,0,0,1,1.67,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,OBR_name,bOPV,,6,2022-02-13,2022-02-17,2022-02-18,2022,21,39,60,21,39,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,OBR_name,nOPV2,Rnd4,6,2026-04-05,2026-04-09,2026-04-10,2026,24,36,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Tudun Wada,OBR_name,nOPV2,,11,2023-11-27,2023-12-01,2023-12-02,2023,65,45,110,65,45,110,0,0,0,0,0,0,108,98.18,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Ungogo,NGA-2021-014-1,bOPV,Rnd7,6,2021-06-27,2021-07-01,2021-07-02,2021,35,25,60,33,25,58,2,1,1,0,0,0,24,40,2,Pass,high,2,0,50,50,0,0,0,0
NIE,Kano,Ungogo,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-12,2020-01-16,2020-01-17,2020,27,33,60,27,31,58,2,1,0,1,0,0,60,100,2,Pass,high,2,0,50,0,50,0,0,0
NIE,Kano,Ungogo,NGA-20DS-01-2020,bOPV,Rnd11,6,2020-11-01,2020-11-05,2020-11-06,2020,27,33,60,27,33,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Ungogo,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,2020,31,29,60,29,25,54,6,3,1,2,0,0,58,96.67,6,Fail,moderate,6,0,50,16.67,33.33,0,0,0
NIE,Kano,Ungogo,NIE-2023-07-03_nOPV,nOPV2,Rnd4,2,2023-12-14,2023-12-18,2023-12-19,2023,13,7,20,12,7,19,1,0,0,1,0,0,20,100,41,Fail,very poor,1,40,0,0,2.44,0,0,97.56
NIE,Kano,Ungogo,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,26,34,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Ungogo,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,33,27,60,31,25,56,4,1,0,0,3,0,23,38.33,4,Fail,moderate,4,0,25,0,0,0,75,0
NIE,Kano,Ungogo,NIE-2024-nOPV2,nOPV2,Rnd3,9,2024-09-28,2024-10-02,2024-10-03,2024,47,43,90,47,43,90,0,0,0,0,0,0,90,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Ungogo,NIE-2024-nOPV2,nOPV2,,9,2024-08-07,2024-08-11,2024-08-12,2024,36,54,90,35,50,85,5,3,0,2,0,0,84,93.33,5,Fail,moderate,5,0,60,0,40,0,0,0
NIE,Kano,Ungogo,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,7,2025-04-19,2025-04-23,2025-04-24,2025,32,38,70,32,37,69,1,1,0,0,0,0,70,100,1,Pass,high,1,0,100,0,0,0,0,0
NIE,Kano,Ungogo,OBR_name,bOPV,Rnd1,12,2021-01-24,2021-01-28,2021-01-29,2021,64,56,120,61,55,116,4,4,0,0,0,0,120,100,4,Fail,moderate,4,0,100,0,0,0,0,0
NIE,Kano,Ungogo,OBR_name,bOPV,Rnd5,6,2022-05-15,2022-05-19,2022-05-20,2022,25,35,60,25,35,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Ungogo,OBR_name,bOPV,,18,2021-08-01,2021-08-05,2021-08-06,2021,95,85,180,92,82,174,6,2,1,3,0,0,105,58.33,6,Fail,moderate,6,0,33.33,16.67,50,0,0,0
NIE,Kano,Ungogo,OBR_name,nOPV2,Rnd1,6,2025-01-16,2025-01-20,2025-01-21,2025,31,29,60,31,28,59,1,0,1,0,0,0,60,100,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Kano,Ungogo,OBR_name,nOPV2,Rnd4,6,2026-04-04,2026-04-08,2026-04-09,2026,31,29,60,31,28,59,1,0,1,0,0,0,28,46.67,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Kano,Ungogo,OBR_name,nOPV2,,10,2023-11-27,2023-12-01,2023-12-02,2023,63,37,100,63,37,100,0,0,0,0,0,0,100,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,NGA-2021-014-1,bOPV,Rnd7,6,2021-06-27,2021-07-01,2021-07-02,2021,30,30,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,NGA-2021-020-2,bOPV,Rnd9,6,2021-09-19,2021-09-23,2021-09-24,2021,40,20,60,40,20,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-12,2020-01-16,2020-01-17,2020,27,33,60,27,33,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,NGA-20DS-01-2020,bOPV,Rnd11,6,2020-11-01,2020-11-05,2020-11-06,2020,27,33,60,27,33,60,0,0,0,0,0,0,30,50,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,NIE-2023-07-03_nOPV,nOPV2,Rnd4,2,2023-12-14,2023-12-18,2023-12-19,2023,8,12,20,8,12,20,0,0,0,0,0,0,20,100,40,Fail,very poor,0,40,0,0,0,0,0,100
NIE,Kano,Warawa,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,27,33,60,26,31,57,3,1,1,1,0,0,37,61.67,3,Pass,high,3,0,33.33,33.33,33.33,0,0,0
NIE,Kano,Warawa,NIE-2024-nOPV2,nOPV2,Rnd3,9,2024-09-28,2024-10-02,2024-10-03,2024,44,46,90,43,44,87,3,0,2,1,0,0,48,53.33,3,Pass,high,3,0,0,66.67,33.33,0,0,0
NIE,Kano,Warawa,NIE-2024-nOPV2,nOPV2,,9,2024-08-07,2024-08-11,2024-08-12,2024,47,43,90,47,43,90,0,0,0,0,0,0,90,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,24,36,60,24,32,56,4,0,1,3,0,0,59,98.33,4,Fail,moderate,4,0,0,25,75,0,0,0
NIE,Kano,Warawa,OBR_name,bOPV,,6,2022-02-13,2022-02-17,2022-02-18,2022,26,34,60,26,33,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Warawa,OBR_name,nOPV2,Rnd1,6,2025-01-16,2025-01-20,2025-01-21,2025,35,25,60,34,25,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Kano,Warawa,OBR_name,nOPV2,Rnd4,6,2026-04-03,2026-04-07,2026-04-08,2026,30,30,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Warawa,OBR_name,nOPV2,,10,2023-11-27,2023-12-01,2023-12-02,2023,51,49,100,49,49,98,2,0,0,2,0,0,91,91,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kano,Wudil,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-12,2020-01-16,2020-01-17,2020,29,31,60,29,31,60,0,0,0,0,0,0,50,83.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Wudil,NGA-20DS-01-2020,bOPV,Rnd11,6,2020-11-01,2020-11-05,2020-11-06,2020,32,28,60,31,27,58,2,0,0,2,0,0,37,61.67,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kano,Wudil,NIE-2023-07-03_nOPV,nOPV2,Rnd4,1,2023-12-14,2023-12-18,2023-12-19,2023,7,3,10,3,2,5,5,0,5,0,0,0,5,50,55,Fail,very poor,5,50,0,9.09,0,0,0,90.91
NIE,Kano,Wudil,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,30,30,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Wudil,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,31,29,60,31,29,60,0,0,0,0,0,0,50,83.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Wudil,NIE-2024-nOPV2,nOPV2,,6,2024-12-02,2024-12-06,2024-12-07,2024,36,24,60,33,24,57,3,1,0,2,0,0,60,100,3,Pass,high,3,0,33.33,0,66.67,0,0,0
NIE,Kano,Wudil,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,31,29,60,30,28,58,2,2,0,0,0,0,49,81.67,2,Pass,high,2,0,100,0,0,0,0,0
NIE,Kano,Wudil,OBR_name,bOPV,Rnd1,6,2022-01-10,2022-01-14,2022-01-15,2022,32,28,60,30,28,58,2,0,0,2,0,0,60,100,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kano,Wudil,OBR_name,bOPV,,6,2021-08-01,2021-08-05,2021-08-06,2021,33,27,60,31,27,58,2,0,0,2,0,0,35,58.33,2,Pass,high,2,0,0,0,100,0,0,0
NIE,Kano,Wudil,OBR_name,nOPV2,Rnd4,7,2026-04-04,2026-04-08,2026-04-09,2026,40,30,70,40,30,70,0,0,0,0,0,0,70,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Kano,Wudil,OBR_name,nOPV2,,17,2023-11-27,2023-12-01,2023-12-02,2023,73,97,170,72,92,164,6,0,2,4,0,0,167,98.24,6,Fail,moderate,6,0,0,33.33,66.67,0,0,0
NIE,Katsina,Bakori,NGA-2021-014-1,bOPV,Rnd7,6,2021-06-27,2021-07-01,2021-07-02,2021,25,35,60,23,34,57,3,3,0,0,0,0,60,100,3,Pass,high,3,0,100,0,0,0,0,0
NIE,Katsina,Bakori,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-13,2020-01-17,2020-01-18,2020,33,27,60,32,27,59,1,0,0,1,0,0,59,98.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Bakori,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,2020,34,26,60,33,24,57,3,0,2,0,0,1,60,100,3,Pass,high,3,0,0,66.67,0,33.33,0,0
NIE,Katsina,Bakori,NIE-2023-07-03_nOPV,fIPV+nOPV2,Rnd2,6,2023-07-24,2023-07-28,2023-07-29,2023,35,25,60,35,25,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bakori,NIE-2023-07-03_nOPV,nOPV2,Rnd4,6,2023-12-14,2023-12-18,2023-12-19,2023,39,21,60,39,21,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bakori,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,30,30,60,30,30,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bakori,NIE-2024-nOPV2,nOPV2,Rnd3,3,2024-09-28,2024-10-02,2024-10-03,2024,14,16,30,14,16,30,0,0,0,0,0,0,30,100,30,Fail,very poor,0,30,0,0,0,0,0,100
NIE,Katsina,Bakori,NIE-2024-nOPV2,nOPV2,,3,2024-08-07,2024-08-11,2024-08-12,2024,15,15,30,15,15,30,0,0,0,0,0,0,30,100,30,Fail,very poor,0,30,0,0,0,0,0,100
NIE,Katsina,Bakori,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,6,2025-04-22,2025-04-26,2025-04-27,2025,26,34,60,26,33,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Bakori,NIE-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,6,2025-06-16,2025-06-20,2025-06-21,2025,30,30,60,30,30,60,0,0,0,0,0,0,59,98.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bakori,OBR_name,bOPV,Rnd1,6,2021-01-17,2021-01-21,2021-01-22,2021,25,35,60,23,34,57,3,1,1,1,0,0,60,100,3,Pass,high,3,0,33.33,33.33,33.33,0,0,0
NIE,Katsina,Bakori,OBR_name,bOPV,Rnd10,6,2022-10-10,2022-10-14,2022-10-15,2022,29,31,60,29,31,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bakori,OBR_name,bOPV,Rnd5,6,2022-05-16,2022-05-20,2022-05-21,2022,39,21,60,39,21,60,0,0,0,0,0,0,50,83.33,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bakori,OBR_name,bOPV,,12,2021-08-02,2021-08-06,2021-08-07,2021,58,62,120,54,58,112,8,0,2,6,0,0,120,100,8,Fail,moderate,8,0,0,25,75,0,0,0
NIE,Katsina,Bakori,OBR_name,nOPV2,Rnd4,6,2026-04-03,2026-04-07,2026-04-08,2026,26,34,60,26,34,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Bakori,OBR_name,nOPV2,,12,2023-12-13,2023-12-17,2023-12-18,2023,59,61,120,57,60,117,3,0,1,2,0,0,119,99.17,3,Pass,high,3,0,0,33.33,66.67,0,0,0
NIE,Katsina,Batagarawa,NGA-2021-014-1,bOPV,Rnd7,6,2021-06-27,2021-07-01,2021-07-02,2021,21,39,60,21,38,59,1,0,0,1,0,0,60,100,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Batagarawa,NGA-2021-020-2,bOPV,Rnd9,7,2021-09-19,2021-09-23,2021-09-24,2021,44,26,70,43,25,68,2,2,0,0,0,0,70,100,2,Pass,high,2,0,100,0,0,0,0,0
NIE,Katsina,Batagarawa,NGA-20DS-01-2020,bOPV,Rnd1,6,2020-01-13,2020-01-17,2020-01-18,2020,30,30,60,29,28,57,3,1,0,2,0,0,60,100,3,Pass,high,3,0,33.33,0,66.67,0,0,0
NIE,Katsina,Batagarawa,NGA-20DS-01-2020,bOPV,,6,2020-02-16,2020-02-20,2020-02-21,2020,34,26,60,34,25,59,1,0,0,1,0,0,59,98.33,1,Pass,high,1,0,0,0,100,0,0,0
NIE,Katsina,Batagarawa,NIE-2023-07-03_nOPV,fIPV+nOPV2,Rnd2,7,2023-07-20,2023-07-24,2023-07-25,2023,42,28,70,41,28,69,1,0,1,0,0,0,70,100,1,Pass,high,1,0,0,100,0,0,0,0
NIE,Katsina,Batagarawa,NIE-2023-07-03_nOPV,nOPV2,Rnd4,5,2023-12-14,2023-12-18,2023-12-19,2023,26,24,50,21,19,40,10,1,8,1,0,0,44,88,20,Fail,very poor,10,10,5,40,5,0,0,50
NIE,Katsina,Batagarawa,NIE-2024-nOPV2,nOPV2,Rnd1,6,2024-03-02,2024-03-06,2024-03-07,2024,24,36,60,24,36,60,0,0,0,0,0,0,60,100,0,Pass,high,0,0,0,0,0,0,0,0
NIE,Katsina,Batagarawa,NIE-2024-nOPV2,nOPV2,Rnd2,6,2024-04-20,2024-04-24,2024-04-25,2024,33,27,60,32,26,58,2,1,1,0,0,0,33,55,2,Pass,high,2,0,50,50,0,0,0,0
NIE,Katsina,Batagarawa,NIE-2024-nOPV2,nOPV2,Rnd3,6,2024-09-28,2024-10-02,2024-10-03,2024,31,29,60,28,27,55,5,1,0,4,0,0,38,63.33,5,Fail,moderate,5,0,20,0,80,0,0,0
