country,province,district,response,vaccine.type,roundNumber,round_start_date,month,rnd_distinct
NIGERIA,EDO,IKPOBA-OKHA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,RIVERS,IKWERRE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EBONYI,IKWO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ABIA,IKWUANO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,ILA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,ILAJE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,ILE OLUJI/OKEIGBO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EKITI,ILEJEMEJE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,ILESHA EAST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,CROSS RIVER,BIASE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,SOKOTO,ILLELA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KWARA,ILORIN EAST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KWARA,ILORIN SOUTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KWARA,ILORIN WEST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OGUN,IMEKO AFON,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,SOKOTO,BINJI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KADUNA,BIRNIN GWARI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OGUN,IPOKIA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,IRELE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,IREPO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KWARA,IREPODUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,IREPODUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EKITI,IREPODUN/IFELODUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,IREWOLE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,SOKOTO,ISA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EKITI,ISE/ORUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,ISEYIN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EBONYI,ISHIELU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ENUGU,ISI-UZO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ABIA,ISIALA-NGWA NORTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ABIA,ISIALA-NGWA SOUTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,IMO,ISIALA MBANO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KWARA,ISIN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,ISOKAN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,DELTA,ISOKO NORTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,DELTA,ISOKO SOUTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,IMO,ISU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ABIA,ISUIKWUATO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,CROSS RIVER,ABI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,IMO,ABOH-MBAISE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,RIVERS,ABUA/ODUAL,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KOGI,ADAVI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BENUE,ADO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EKITI,ADO-EKITI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OGUN,ADO ODO/OTA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,AFIJIO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EBONYI,AFIKPO NORTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EBONYI,AFIKPO SOUTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NIGER,AGAIE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,ILESHA WEST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,AGEGE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KEBBI,AREWA DANDI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KEBBI,ARGUNGU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ABIA,AROCHUKWU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KWARA,ASA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,RIVERS,ASARI-TORU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,AKWA IBOM,INI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,ATAKUNMOSA EAST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,ATAKUNMOSA WEST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,ATIBA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,ATISBO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KOGI,KOGI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KEBBI,KOKO/BESSE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NASARAWA,KOKONA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BAYELSA,KOLOKUMA/OPOKUMA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BORNO,KONDUGA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BENUE,KONSHISHA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NIGER,KONTAGORA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,KOSOFE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KADUNA,KUBAN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KADUNA,KUDAN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,FCT,KUJE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BORNO,KUKAWA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KANO,KUMBOTSO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KANO,KUNCHI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KANO,KURA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KATSINA,KURFI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,TARABA,KURMI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KATSINA,KUSADA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,FCT,KWALI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,GOMBE,KWAMI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BENUE,KWANDE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,SOKOTO,KWARE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BORNO,KWAYA KUSAR,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NASARAWA,LAFIA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,LAGELU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,LAGOS ISLAND,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,LAGOS MAINLAND,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,PLATEAU,LANGTANG NORTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BENUE,AGATU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NIGER,LAPAI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ADAMAWA,LARMURDE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,TARABA,LAU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NIGER,LAVUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KADUNA,LERE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BENUE,LOGO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BORNO,ASKIRA/UBA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,YOBE,MACHINA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ADAMAWA,MADAGALI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KANO,MADOBI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BORNO,MAFA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NIGER,MAGAMA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BORNO,MAGUMERI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KATSINA,MAI'ADUA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BORNO,MAIDUGURI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,JIGAWA,MAIGATARI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ADAMAWA,MAIHA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KEBBI,MAIYAMA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KADUNA,MAKARFI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KANO,MAKODA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,JIGAWA,MALAM MADURI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KATSINA,MALUMFASHI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,PLATEAU,MANGU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KATSINA,MANI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ZAMFARA,MARADUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NIGER,MARIGA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,JIGAWA,BUJI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ZAMFARA,BUKKUYUM,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BENUE,BUKURU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BAUCHI,ITAS/GADAU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,ITESIWAJU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,AKWA IBOM,ITU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EBONYI,IVO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,IWAJOWA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,IWO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EBONYI,IZZI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KADUNA,JABA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ADAMAWA,JADA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,JIGAWA,JAHUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,PLATEAU,LANGTANG SOUTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,TARABA,JALINGO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BAUCHI,JAMA'ARE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ANAMBRA,AGUATA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NIGER,AGWARA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,IMO,AHIAZU-MBAISE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,RIVERS,AHOADA EAST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KOGI,LOKOJA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,AIYEDADE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OSUN,AIYEDIRE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KOGI,AJAOKUTA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,AJEROMI/IFELODUN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KANO,AJINGI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,CROSS RIVER,AKAMKPA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,OYO,AKINYELE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,GOMBE,AKKO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,EDO,AKOKO-EDO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,AKOKO NORTH EAST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,AKOKO NORTH WEST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,AKOKO SOUTH EAST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,AKOKO SOUTH WEST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,CROSS RIVER,AKPABUYO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,RIVERS,AKUKU TORU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,AKURE NORTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ONDO,AKURE SOUTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NASARAWA,AKWANGA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KANO,ALBASU,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KEBBI,ALEIRO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,ALIMOSHO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,BAUCHI,ALKALERI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,AMUWO ODOFIN,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ANAMBRA,ANAMBRA EAST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ANAMBRA,ANAMBRA WEST,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ANAMBRA,ANAOCHA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,RIVERS,ANDONI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ENUGU,ANINRI,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,DELTA,ANIOCHA NORTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,DELTA,ANIOCHA SOUTH,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,ZAMFARA,ANKA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,KOGI,ANKPA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,YOBE,JAKUSKO,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,LAGOS,APAPA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,TARABA,ARDO-KOLA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,JIGAWA,KAZAURE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,NASARAWA,KEANA,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
NIGERIA,SOKOTO,KEBBE,NIE-2023-07-03_nOPV,nOPV2,Rnd2,2023-09-30,9,NIE-2023-07-03_nOPV_Rnd2
