country,province,district,response,vaccine.type,roundNumber,number_clusters,round_start_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_Non_Compliance,r_House_not_visited,r_childabsent,r_security,r_childnotborn,Care_Giver_Informed_SIA,percent_care_Giver_Informed_SIA,total_missed,status,performance,tot_r,other_r,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,proportion_missed_child,afro_block,lqas_start_date,lqas_end_date
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,MASSA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,MATADI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,MBANZA NGUNGU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,MUANDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,NGIDINGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,NSONA MPANGU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,NZANZA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,SEKE BANZA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,SONA BATA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,24,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,TSHELA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KONGO CENTRAL,VAKU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWANGO,FESHI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,12,2025-08-28,2025,0,0,70,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWANGO,KAHEMBA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWANGO,KENGE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWANGO,KIMBAO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,11,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWANGO,KISANJI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWANGO,PANZI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWANGO,POPOKABAKA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,3,2025-08-28,2025,0,0,10,0,0,0,NA,0,0,0,NA,NA,NA,0,50,Fail,very poor,NA,50,0,0,0,NA,NA,100,0,0,0,0,0,0,5,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,BAGATA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,BANDUNDU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,10,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,BULUNGU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,16,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,GUNGU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,IDIOFA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,19,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,KIKONGO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,KIKWIT NORD,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,KIKWIT SUD,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,KINGANDU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,LUSANGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,MASI MANIMBA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,MOANZA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,MOSANGO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,24,2025-08-28,2025,0,0,100,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,MUKEDI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,PAY KONGILA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,SIA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,12,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,VANGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,7,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,KWILU,YASA BONGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KABINDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KALAMBAYI KABANGA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KALENDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,6,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KALONDA EST,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,13,2025-08-28,2025,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KAMANA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KAMIJI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,KANDA KANDA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,LUBAO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,6,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,LUDIMBI LUKULA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,LUPUTA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,MAKOTA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,MULUMBA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,MWENEDITU,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,NGANDAJIKA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,22,2025-08-28,2025,0,0,70,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,TSHOFA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,8,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LOMAMI,WIKONG,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,BUNKEYA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,6,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,DILALA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,12,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,DILOLO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,17,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,FUNGURUME,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,18,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KAFAKUMBA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KANZENZE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,24,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,KASAJI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,LUALABA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,LUBUDI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,MANIKA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,13,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,MUTSHATSHA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,36,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,LUALABA,SANDOA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,BANZOW MOKE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,19,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,BOKORO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,BOLOBO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,INONGO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,KIRI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,MUSHIE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,28,2025-08-28,2025,0,0,90,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,NIOKI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,22,2025-08-28,2025,0,0,70,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,NTANDEMBELO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,PENDJWA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MAINDOMBE,YUMBI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,20,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,ALUNGULI,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KAILO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,9,2025-08-28,2025,0,0,40,0,0,0,NA,0,0,0,NA,NA,NA,0,20,Fail,very poor,NA,20,0,0,0,NA,NA,100,0,0,0,0,0,0,0.5,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KALIMA,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,18,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KAMPENE,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,21,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
DEMOCRATIC REPUBLIC OF THE CONGO,MANIEMA,KASONGO,DRC-2025-06-01_nOPV_NID,nOPV2,RND1,16,2025-08-28,2025,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2025-09-01,2025-09-02
